ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
205	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28846598	28847079	28846598	28846720	28846866	28847079	205	0,0,0,0,0,0,0,0,18,0,366,730,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	296	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
213	"ENSG00000198000.11_2"	"NOL8"	chr9	-	95060538	95061236	95060538	95060618	95061165	95061236	213	0,18,0,0,0,0,0,0,0,0,16,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,38,0,0,0,0	0,0,0,0,0,0,0,0,0,0	697	150	1	1.0	0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.333
216	"ENSG00000095787.21_2"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28905101	28905291	216	0,17,2,290,0,83,0,0,96,385,293,0,2	118,1,0,0,0,0,0,0,1,1102,1029,0,0	0,291,0,0,0,0,123,70,3,92	0,0,0,2,0,0,0,0,12,0	1637	150	1	1.0	0.0,0.609,1.0,1.0,NA,1.0,NA,NA,0.898,0.031,0.025,NA,1.0	NA,1.0,NA,0.0,NA,NA,1.0,1.0,0.022,1.0	-0.052
217	"ENSG00000095787.21_2"	"WAC"	chr10	+	28903495	28905291	28903495	28903614	28905104	28905291	217	0,17,2,290,0,83,0,0,96,385,293,0,2	0,0,0,16,0,87,0,16,0,0,0,0,0	0,291,0,0,0,0,123,70,3,92	0,0,0,0,0,0,0,0,0,43	1640	150	1	1.0	NA,1.0,1.0,0.624,NA,0.08,NA,0.0,1.0,1.0,1.0,NA,1.0	NA,1.0,NA,NA,NA,NA,1.0,1.0,1.0,0.164	-0.088
220	"ENSG00000161016.16_2"	"RPL8"	chr8	-	146016661	146016880	146016661	146016692	146016755	146016880	220	0,212,0,0,2,49,1,1,12,0,496,170,435	0,0,0,0,0,0,0,0,0,0,182,0,0	0,267,0,1,0,153,78,162,89,0	0,0,0,0,0,0,0,0,0,0	213	150	1	1.0	NA,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,0.657,1.0,1.0	NA,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,NA	-0.038
226	"ENSG00000086504.15_1"	"MRPL28"	chr16	-	418500	420225	418500	419220	419930	420225	226	0,0,0,0,0,0,0,0,3,0,0,0,0	0,7,0,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	860	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
231	"ENSG00000166165.12_2"	"CKB"	chr14	-	103988154	103988514	103988154	103988287	103988359	103988514	231	0,86,0,315,0,0,0,0,1,0,0,0,0	7,798,54,34,0,7,0,563,97,0,1020,147,0	0,0,0,9,0,1,46,0,0,0	194,26,0,0,1,260,402,79,119,134	222	150	1	1.0	0.0,0.068,0.0,0.862,NA,0.0,NA,0.0,0.007,NA,0.0,0.0,NA	0.0,0.0,NA,1.0,0.0,0.003,0.072,0.0,0.0,0.0	-0.015
232	"ENSG00000166165.12_2"	"CKB"	chr14	-	103988359	103988842	103988359	103988514	103988637	103988842	232	0,0,0,0,0,38,0,1,0,5,0,0,0	97,459,118,246,571,98,0,250,76,246,435,21,1	0,0,0,0,0,0,1,58,0,0	395,298,0,1,4,100,1035,125,46,0	273	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.176,NA,0.002,0.0,0.011,0.0,0.0,0.0	0.0,0.0,NA,0.0,0.0,0.0,0.001,0.203,0.0,NA	-0.01
234	"ENSG00000041357.15_1"	"PSMA4"	chr15	+	78834518	78834987	78834518	78834561	78834824	78834987	234	0,0,0,0,0,1,0,0,0,0,0,0,0	0,4,422,0,0,0,0,207,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	154,0,0,0,0,0,0,0,0,0	413	150	1	1.0	NA,0.0,0.0,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.25
241	"ENSG00000184144.10_2"	"CNTN2"	chr1	+	205027308	205027791	205027308	205027484	205027695	205027791	241	0,55,0,5,0,46,0,0,0,0,0,0,0	0,7,0,0,0,0,0,0,0,0,1,22,0	0,87,0,0,10,33,2,0,0,1	0,0,0,0,0,65,62,0,0,367	361	150	1	1.0	NA,0.766,NA,1.0,NA,1.0,NA,NA,NA,NA,0.0,0.0,NA	NA,1.0,NA,NA,1.0,0.174,0.013,NA,NA,0.001	0.116
248	"ENSG00000167642.12_2"	"SPINT2"	chr19	+	38781176	38783108	38781176	38781215	38782479	38783108	248	0,46,0,0,0,0,0,0,0,0,0,0,38	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,445,0	0,0,0,0,0,38,0,0,0,0	1414	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,1.0,NA,0.0,NA,NA,1.0,NA	0.333
249	"ENSG00000163378.13_1"	"EOGT"	chr3	-	69037656	69038168	69037656	69037728	69038075	69038168	249	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,16	497	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
264	"ENSG00000163913.11_2"	"IFT122"	chr3	+	129233231	129234442	129233231	129233397	129234330	129234442	264	0,0,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,16,0,0	2,0,0,0,0,0,0,0,24,0	0,0,0,1,1,0,0,0,0,0	1083	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	1.0,NA,NA,0.0,0.0,NA,NA,NA,1.0,NA	0.0
270	"ENSG00000165782.10_1"	"TMEM55B"	chr14	-	20926016	20927455	20926016	20926861	20927364	20927455	270	0,0,0,0,0,67,0,0,0,0,0,0,0	0,36,0,0,0,0,0,0,0,0,344,0,0	0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0	653	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.333
276	"ENSG00000141562.17_2"	"NARF"	chr17	+	80441591	80442826	80441591	80441655	80442688	80442826	276	0,9,0,0,0,119,0,0,0,0,0,44,0	0,37,0,0,0,0,0,0,0,0,0,0,0	711,0,0,0,0,27,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1183	150	1	1.0	NA,0.03,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.323
282	"ENSG00000198198.14_2"	"SZT2"	chr1	+	43893200	43893789	43893200	43893405	43893673	43893789	282	0,0,0,0,2,0,0,0,0,0,75,0,0	0,95,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,80,0,1,0	0,0,0,0,0,18,0,0,0,0	418	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,1.0,NA	0.0
285	"ENSG00000012822.15_2"	"CALCOCO1"	chr12	-	54107484	54108025	54107484	54107684	54107916	54108025	285	0,79,6,0,0,0,6,0,55,0,0,335,0	0,10,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,1,12,0,0,0,0	0,0,0,0,0,2,0,0,0,0	382	150	1	1.0	NA,0.756,1.0,NA,NA,NA,1.0,NA,0.956,NA,NA,1.0,NA	NA,NA,NA,NA,1.0,0.702,NA,NA,NA,NA	0.091
286	"ENSG00000012822.15_2"	"CALCOCO1"	chr12	-	54115250	54115967	54115250	54115399	54115808	54115967	286	0,0,0,0,0,196,0,0,0,0,0,0,0	8,0,0,0,0,12,0,143,37,0,0,0,0	0,0,0,0,0,0,0,39,0,35	0,0,0,0,0,41,30,0,0,0	559	150	1	1.0	0.0,NA,NA,NA,NA,0.814,NA,0.0,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,1.0,NA,1.0	-0.296
307	"ENSG00000119638.12_2"	"NEK9"	chr14	-	75572652	75573405	75572652	75572699	75573204	75573405	307	0,0,254,0,1,0,0,0,21,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,48,91,0,15	0,0,0,0,0,0,0,0,0,5	655	150	1	1.0	NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA,0.407	-0.052
310	"ENSG00000166710.17_1"	"B2M"	chr15	+	45007620	45008554	45007620	45007899	45008526	45008554	310	2,0,0,0,0,175,0,0,0,0,0,0,0	0,309,10,0,87,86,0,6,10,0,86,1,0	0,0,0,0,2,0,0,0,0,0	0,224,0,0,44,102,730,1,123,0	777	150	1	1.0	1.0,0.0,0.0,NA,0.0,0.282,NA,0.0,0.0,NA,0.0,0.0,NA	NA,0.0,NA,NA,0.009,0.0,0.0,0.0,0.0,NA	0.141
314	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56598103	56598521	56598103	56598203	56598358	56598521	314	40,0,0,0,8,0,0,37,0,0,0,0,0	0,63,0,0,0,0,0,0,1,0,0,0,1	0,0,0,0,0,0,1,0,0,0	0,0,0,0,1,29,439,0,0,63	305	150	1	1.0	1.0,0.0,NA,NA,1.0,NA,NA,1.0,0.0,NA,NA,NA,0.0	NA,NA,NA,NA,0.0,0.0,0.001,NA,NA,0.0	0.5
315	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56599096	56599462	56599096	56599214	56599327	56599462	315	0,96,0,0,130,0,0,0,0,0,0,0,0	0,1,0,197,0,90,0,231,0,0,0,27,1588	0,0,0,0,0,0,0,0,348,2	0,0,0,0,0,146,354,1,0,109	263	150	1	1.0	NA,0.982,NA,0.0,1.0,0.0,NA,0.0,NA,NA,NA,0.0,0.0	NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.01	0.081
316	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56603580	56604339	56603580	56603674	56604042	56604339	316	0,12,0,0,0,78,0,0,0,0,0,0,154	0,53,0,0,0,142,0,0,11,0,24,333,0	0,0,0,0,9,156,201,0,0,0	0,0,0,0,10,88,208,0,0,59	518	150	1	1.0	NA,0.062,NA,NA,NA,0.137,NA,NA,0.0,NA,0.0,0.0,1.0	NA,NA,NA,NA,0.207,0.339,0.219,NA,NA,0.0	0.009
318	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56603580	56604339	56603580	56603674	56604292	56604339	318	8,85,0,0,0,79,0,0,15,7,0,0,154	0,0,0,0,0,0,0,0,0,0,170,0,0	0,6,0,0,9,156,375,0,0,76	0,0,0,0,0,99,0,0,0,0	768	150	1	1.0	1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.0,NA,1.0	NA,1.0,NA,NA,1.0,0.235,1.0,NA,NA,1.0	0.01
319	"ENSG00000110025.12_2"	"SNX15"	chr11	+	64802991	64806301	64802991	64803135	64806043	64806301	319	86,0,0,0,0,0,0,0,0,0,0,266,0	0,0,0,0,0,0,0,422,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,64,0,0	3058	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA	NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.167
323	"ENSG00000115317.11_1"	"HTRA2"	chr2	+	74758465	74758829	74758465	74758498	74758723	74758829	323	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,423,0	0,0,0,0,0,0,0,0,0,60	0,0,0,0,0,0,0,0,0,0	375	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
325	"ENSG00000173486.12_1"	"FKBP2"	chr11	+	64010670	64010969	64010670	64010783	64010922	64010969	325	0,0,0,0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,7,0,0,0	289	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
327	"ENSG00000234545.7_2"	"FAM133B"	chr7	-	92206968	92207496	92206968	92207031	92207463	92207496	327	31,64,0,0,0,0,0,0,42,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,174,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,18	582	150	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0	0.5
328	"ENSG00000141644.17_1"	"MBD1"	chr18	-	47803031	47803368	47803031	47803114	47803201	47803368	328	0,0,0,0,0,0,0,0,29,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,93,0,0,0,0,0,0	101,0,0,0,0,0,0,0,0,0	237	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA	0.5
329	"ENSG00000159840.15_2"	"ZYX"	chr7	+	143079340	143079778	143079340	143079540	143079685	143079778	329	0,0,0,0,0,0,0,0,22,0,0,0,0	0,0,0,0,0,0,0,441,0,0,2,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,108,0	295	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.25
337	"ENSG00000164050.12_1"	"PLXNB1"	chr3	-	48451863	48452445	48451863	48451967	48452276	48452445	337	22,33,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,58,1,0,6,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,29,0,0,0,98	459	150	1	1.0	1.0,1.0,NA,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0	0.4
338	"ENSG00000164050.12_1"	"PLXNB1"	chr3	-	48453271	48453713	48453271	48453418	48453646	48453713	338	0,33,0,0,0,0,0,0,0,0,0,0,0	33,0,0,0,0,22,0,0,43,0,0,0,0	0,0,0,0,0,0,0,0,6,0	0,0,0,0,0,8,0,0,146,26	378	150	1	1.0	0.0,1.0,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.016,0.0	0.245
339	"ENSG00000164050.12_1"	"PLXNB1"	chr3	-	48454477	48455227	48454477	48454578	48455078	48455227	339	0,33,0,0,0,0,0,0,0,0,0,0,0	20,0,379,0,0,0,0,0,0,0,0,1,0	0,60,0,0,0,11,19,0,39,0	0,0,0,0,0,2,0,0,247,0	650	150	1	1.0	0.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,1.0,NA,NA,NA,0.559,1.0,NA,0.035,NA	-0.399
341	"ENSG00000089280.18_1"	"FUS"	chr16	+	31196259	31199678	31196259	31196500	31199645	31199678	341	81,412,8,0,0,384,179,243,118,0,739,175,0	0,0,0,0,0,0,0,0,0,0,0,0,0	638,1881,0,0,47,345,363,153,495,34	0,0,0,0,0,0,0,55,0,0	3295	150	1	1.0	1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA	1.0,1.0,NA,NA,1.0,1.0,1.0,0.112,1.0,1.0	0.111
342	"ENSG00000179632.9_1"	"MAF1"	chr8	+	145161245	145161577	145161245	145161367	145161457	145161577	342	0,0,0,295,0,0,0,0,4,0,0,0,0	3,1,0,0,225,0,1,0,16,0,0,0,0	1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,7,0,0,0,0	240	150	1	1.0	0.0,0.0,NA,1.0,0.0,NA,0.0,NA,0.135,NA,NA,NA,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	-0.311
361	"ENSG00000090061.17_2"	"CCNK"	chr14	+	99969055	99969981	99969055	99969321	99969947	99969981	361	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,12,0,0,0,235	0,0,0,0,0,0,0,0,0,0	776	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0	-1.0
363	"ENSG00000110583.12_1"	"NAA40"	chr11	+	63713311	63714475	63713311	63713407	63714196	63714475	363	0,0,0,454,299,0,0,0,0,25,0,0,0	0,0,0,0,0,35,0,0,0,0,0,0,0	0,42,0,0,0,29,0,0,1,0	0,0,0,0,0,0,0,0,0,0	939	150	1	1.0	NA,NA,NA,1.0,1.0,0.0,NA,NA,NA,1.0,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.25
366	"ENSG00000070371.15_2"	"CLTCL1"	chr22	-	19183776	19184167	19183776	19183926	19183999	19184167	366	0,36,0,0,0,117,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,19,0,0,0	223	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
370	"ENSG00000163516.13_1"	"ANKZF1"	chr2	+	220097800	220098155	220097800	220097913	220098007	220098155	370	0,0,0,0,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,17,0	0,0,0,0,0,0,0,0,0,253	244	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0	-0.5
373	"ENSG00000169764.14_2"	"UGP2"	chr2	+	64114535	64117319	64114535	64114778	64117214	64117319	373	2,4,0,0,1,21,0,0,0,0,0,177,0	0,74,0,0,0,0,0,0,0,0,0,0,0	324,0,0,0,0,1,95,0,167,0	0,0,0,0,0,2,0,1,0,0	2586	150	1	1.0	1.0,0.003,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.028,1.0,0.0,1.0,NA	0.195
374	"ENSG00000121741.16_1"	"ZMYM2"	chr13	+	20567202	20568059	20567202	20567704	20567965	20568059	374	1,70,1,93,0,1,2,2,14,1,3,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	38,141,0,0,0,0,266,72,214,288	0,0,0,0,0,1,0,0,1,0	411	150	1	1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	1.0,1.0,NA,NA,NA,0.0,1.0,1.0,0.987,1.0	0.145
376	"ENSG00000116580.18_1"	"GON4L"	chr1	-	155785595	155786053	155785595	155785691	155786002	155786053	376	0,0,0,23,0,0,0,0,30,0,0,0,0	0,187,171,0,7,0,0,0,0,0,1,0,0	0,0,0,0,247,75,0,99,0,0	0,0,0,0,0,0,0,0,0,0	461	150	1	1.0	NA,0.0,0.0,1.0,0.0,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA	-0.667
381	"ENSG00000167552.13_1"	"TUBA1A"	chr12	-	49580092	49580616	49580092	49580241	49580393	49580616	381	0,0,262,0,0,0,0,0,0,0,18,0,0	0,55,96,30,0,4,0,22,0,0,832,2,0	0,0,0,0,0,0,55,0,0,0	0,235,0,0,0,139,29,0,72,1	302	150	1	1.0	NA,0.0,0.575,0.0,NA,0.0,NA,0.0,NA,NA,0.011,0.0,NA	NA,0.0,NA,NA,NA,0.0,0.485,NA,0.0,0.0	-0.013
382	"ENSG00000102786.14_2"	"INTS6"	chr13	-	51957464	51957877	51957464	51957597	51957724	51957877	382	2,0,0,0,0,0,0,0,29,0,0,0,0	0,29,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	277	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.667
383	"ENSG00000117152.13_1"	"RGS4"	chr1	+	163042184	163042656	163042184	163042289	163042594	163042656	383	0,64,0,0,0,11,0,0,4,0,0,0,0	3,183,59,0,0,9,0,0,19,1,102,0,0	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,5,115,36,0,57	455	150	1	1.0	0.0,0.103,0.0,NA,NA,0.287,NA,NA,0.065,0.0,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,0.006	0.063
389	"ENSG00000168894.9_1"	"RNF181"	chr2	+	85824226	85824704	85824226	85824301	85824567	85824704	389	0,207,0,60,0,0,0,0,0,0,0,0,0	5,8,0,0,0,14,0,0,8,1,0,0,0	0,0,0,0,0,35,0,0,0,0	47,0,0,0,0,37,0,0,0,0	416	150	1	1.0	0.0,0.903,NA,1.0,NA,0.0,NA,NA,0.0,0.0,NA,NA,NA	0.0,NA,NA,NA,NA,0.254,NA,NA,NA,NA	0.19
393	"ENSG00000231074.8_2"	"HCG18"	chr6	-	30258782	30262741	30258782	30260376	30262247	30262741	393	63,222,0,1,169,68,2,296,58,215,11,298,0	0,60,0,0,0,0,0,0,0,0,0,0,0	0,871,0,0,1,47,171,75,245,1	0,0,0,0,0,0,0,0,0,0	2021	150	1	1.0	1.0,0.215,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	NA,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0	-0.071
394	"ENSG00000161981.10_1"	"SNRNP25"	chr16	+	105776	106613	105776	105882	106538	106613	394	0,0,0,0,0,0,0,0,0,0,0,1,0	9,86,0,0,0,0,0,0,0,0,0,329,0	0,0,0,0,0,0,34,0,0,0	0,0,0,0,0,47,72,0,0,0	806	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,NA	NA,NA,NA,NA,NA,0.0,0.081,NA,NA,NA	-0.04
420	"ENSG00000089094.17_2"	"KDM2B"	chr12	-	121877659	121878780	121877659	121877878	121878618	121878780	420	0,0,0,212,0,2,0,1,0,0,80,0,0	0,0,0,126,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,20,0	0,0,0,0,0,4,166,0,0,0	890	150	1	1.0	NA,NA,NA,0.221,NA,1.0,NA,1.0,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,1.0,NA	0.472
429	"ENSG00000185627.17_2"	"PSMD13"	chr11	+	244040	244469	244040	244216	244425	244469	429	0,0,0,0,0,0,0,0,29,0,105,0,0	0,0,0,0,0,0,0,0,0,0,810,0,0	0,0,0,0,0,0,0,1,0,0	0,70,0,0,0,0,0,0,0,0	359	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.051,NA,NA	NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA	0.025
434	"ENSG00000072134.15_2"	"EPN2"	chr17	+	19185267	19187027	19185267	19185390	19186262	19187027	434	0,1,0,81,0,0,0,0,38,0,0,0,0	0,143,5,0,0,0,0,0,12,0,255,45,0	0,0,0,0,0,0,117,0,0,0	0,0,0,0,0,0,17,0,0,0	1022	150	1	1.0	NA,0.001,0.0,1.0,NA,NA,NA,NA,0.317,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,NA,0.503,NA,NA,NA	-0.283
437	"ENSG00000115556.13_1"	"PLCD4"	chr2	+	219492751	219494386	219492751	219492953	219494241	219494386	437	0,0,0,0,0,117,0,0,0,0,0,0,0	0,96,0,0,0,0,0,0,0,0,0,0,0	0,27,0,0,0,0,0,7,0,0	0,0,0,0,0,0,0,0,0,0	1438	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
441	"ENSG00000182511.11_2"	"FES"	chr15	+	91428266	91428815	91428266	91428488	91428641	91428815	441	0,0,0,0,0,79,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,0,0,0	303	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
444	"ENSG00000131748.15_2"	"STARD3"	chr17	+	37814225	37814775	37814225	37814279	37814657	37814775	444	0,53,0,0,0,0,0,0,0,0,181,0,0	0,0,0,0,0,3,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0	528	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.167
449	"ENSG00000204396.10_1"	"VWA7"	chr6	-	31734021	31734541	31734021	31734161	31734239	31734541	449	0,0,0,0,0,0,0,0,0,0,0,0,0	0,214,0,0,0,0,0,0,0,0,0,0,0	194,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	228	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
450	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043126	179044111	179043126	179043219	179043869	179044111	450	0,0,0,0,0,88,0,0,10,0,6,0,0	0,3,0,5,0,0,0,0,13,0,0,0,0	0,0,0,0,0,100,0,59,100,51	0,0,0,0,0,91,0,0,0,0	800	150	1	1.0	NA,0.0,NA,0.0,NA,1.0,NA,NA,0.126,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.171,NA,1.0,1.0,1.0	-0.368
452	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043869	179044111	179043869	179043959	179044051	179044111	452	0,68,0,0,1,0,0,0,0,0,115,0,0	0,91,0,215,0,9,0,0,4,0,86,2,0	117,0,0,0,0,9,0,0,0,0	0,0,0,0,0,92,17,0,0,0	242	150	1	1.0	NA,0.317,NA,0.0,1.0,0.0,NA,NA,0.0,NA,0.453,0.0,NA	1.0,NA,NA,NA,NA,0.057,0.0,NA,NA,NA	-0.099
