ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
23039	"ENSG00000161040.16_2"	"FBXL13"	chr7	-	102473286	102473421	102462486	102462650	102517913	102518040
23040	"ENSG00000161040.16_2"	"FBXL13"	chr7	-	102495223	102495307	102462486	102462650	102517913	102518040
23093	"ENSG00000105697.7_1"	"HAMP"	chr19	+	35775691	35775751	35773248	35773570	35775840	35776016
23134	"ENSG00000078304.19_2"	"PPP2R5C"	chr14	+	102252354	102252520	102229241	102229307	102323022	102323222
23135	"ENSG00000078304.19_2"	"PPP2R5C"	chr14	+	102285328	102285422	102229241	102229307	102323022	102323222
23240	"ENSG00000117000.8_1"	"RLF"	chr1	+	40688245	40688382	40668083	40668286	40697188	40697330
23243	"ENSG00000174227.15_1"	"PIGG"	chr4	+	502617	502759	501193	501382	509761	509974
23244	"ENSG00000174227.15_1"	"PIGG"	chr4	+	514844	515016	509761	509974	515448	515641
23245	"ENSG00000174227.15_1"	"PIGG"	chr4	+	514844	515038	509761	509974	515448	515730
23246	"ENSG00000174227.15_1"	"PIGG"	chr4	+	514844	515062	509761	509974	515448	515730
23322	"ENSG00000241288.7_1"	"RP11-379B18.5"	chr3	-	125592583	125592688	125546099	125546298	125604722	125604920
23337	"ENSG00000237975.6_2"	"FLG-AS1"	chr1	+	152224128	152224234	152221370	152221488	152274229	152274309
23358	"ENSG00000076555.15_2"	"ACACB"	chr12	+	109646969	109647158	109644514	109644661	109650640	109650741
23592	"ENSG00000187764.11_2"	"SEMA4D"	chr9	-	92070802	92070868	92020265	92020614	92094486	92094805
23608	"ENSG00000156374.14_1"	"PCGF6"	chr10	-	105093681	105093709	105086290	105086389	105104780	105104889
23617	"ENSG00000131018.18"	"SYNE1"	chr6	-	152777020	152777179	152776560	152776725	152779891	152780065
23661	"ENSG00000168675.18_2"	"LDLRAD4"	chr18	+	13438242	13438383	13387339	13387761	13621115	13621142
23681	"ENSG00000260518.1_1"	"BMS1P8"	chr16	-	33497925	33498073	33497162	33497582	33498988	33499092
23691	"ENSG00000138115.13_1"	"CYP2C8"	chr10	-	96805566	96805708	96802646	96802834	96818091	96818268
23709	"ENSG00000147996.12"	"CBWD5"	chr9	-	70488819	70488917	70486792	70486879	70496973	70497240
23712	"ENSG00000256995.6_2"	"RP11-114G22.1"	chr12	+	23199041	23199135	23125309	23125402	23206924	23207175
23733	"ENSG00000144407.9_2"	"PTH2R"	chr2	+	209355363	209355405	209353736	209353875	209436737	209436892
23748	"ENSG00000008083.13_1"	"JARID2"	chr6	+	15410454	15410596	15374347	15374483	15452236	15452406
23798	"ENSG00000068878.14_1"	"PSME4"	chr2	-	54122143	54122213	54120810	54120936	54122719	54122873
23800	"ENSG00000068878.14_1"	"PSME4"	chr2	-	54167092	54167137	54164527	54164677	54175557	54175674
23819	"ENSG00000239650.4_2"	"GUSBP4"	chr6	-	58255322	58255410	58252703	58252788	58256381	58256569
23839	"ENSG00000198756.10_1"	"COLGALT2"	chr1	-	183923895	183923972	183920140	183920247	183933034	183933154
23840	"ENSG00000198756.10_1"	"COLGALT2"	chr1	-	183942749	183942884	183938402	183938607	183944230	183944348
23842	"ENSG00000118690.12_2"	"ARMC2"	chr6	+	109225432	109225608	109220896	109220995	109232101	109232204
23848	"ENSG00000124151.18_2"	"NCOA3"	chr20	+	46262761	46262939	46262239	46262380	46264065	46264457
23849	"ENSG00000124151.18_2"	"NCOA3"	chr20	+	46262791	46262939	46262239	46262380	46264065	46264457
23852	"ENSG00000162601.9_1"	"MYSM1"	chr1	-	59154709	59154788	59150824	59150923	59155897	59155921
23935	"ENSG00000185485.14_1"	"SDHAP1"	chr3	-	195690170	195690292	195686791	195686957	195692299	195692413
23939	"ENSG00000185485.14_1"	"SDHAP1"	chr3	-	195713389	195713475	195712316	195712660	195717060	195717129
23952	"ENSG00000064787.13_2"	"BCAS1"	chr20	-	52583444	52583612	52569970	52570234	52601825	52602038
23954	"ENSG00000064787.13_2"	"BCAS1"	chr20	-	52591927	52591969	52569970	52570234	52601825	52602038
23956	"ENSG00000064787.13_2"	"BCAS1"	chr20	-	52609050	52609185	52601825	52602038	52611550	52611595
23957	"ENSG00000099954.18_2"	"CECR2"	chr22	+	17990844	17990928	17983878	17984048	18003143	18003297
24001	"ENSG00000070614.14_2"	"NDST1"	chr5	+	149922409	149922533	149921131	149921228	149924873	149925048
24002	"ENSG00000070614.14_2"	"NDST1"	chr5	+	149927779	149927950	149924873	149925048	149929239	149929349
24047	"ENSG00000163684.11_2"	"RPP14"	chr3	+	58296035	58296133	58291988	58292378	58296233	58296318
24048	"ENSG00000163684.11_2"	"RPP14"	chr3	+	58301427	58301546	58296233	58296318	58302241	58302299
24087	"ENSG00000161048.11_2"	"NAPEPLD"	chr7	-	102788407	102788551	102769206	102769239	102789284	102789682
24101	"ENSG00000108840.15_2"	"HDAC5"	chr17	-	42162389	42162523	42161922	42162043	42163939	42164105
24111	"ENSG00000138190.16_2"	"EXOC6"	chr10	+	94695570	94695642	94694066	94694187	94700483	94700581
24131	"ENSG00000142408.3_2"	"CACNG8"	chr19	+	54481399	54481483	54466293	54466679	54483120	54483261
24143	"ENSG00000130227.16_1"	"XPO7"	chr8	+	21829386	21829452	21827654	21827821	21832180	21832285
24144	"ENSG00000130227.16_1"	"XPO7"	chr8	+	21829386	21829479	21827654	21827821	21832180	21832216
24155	"ENSG00000169738.7_2"	"DCXR"	chr17	-	79994259	79994324	79994022	79994184	79994419	79994519
24156	"ENSG00000169738.7_2"	"DCXR"	chr17	-	79994289	79994324	79994159	79994184	79994419	79994457
24169	"ENSG00000271860.6_1"	"RP11-436D23.1"	chr6	+	97821723	97821790	97753869	97753972	97871344	97871442
24171	"ENSG00000271860.6_1"	"RP11-436D23.1"	chr6	+	97881493	97881538	97871344	97871442	98060043	98060184
24174	"ENSG00000271860.6_1"	"RP11-436D23.1"	chr6	+	98727631	98727735	98723039	98723143	98846346	98847748
24175	"ENSG00000271860.6_1"	"RP11-436D23.1"	chr6	+	98809213	98809288	98723039	98723143	98846346	98846739
24178	"ENSG00000113448.17_2"	"PDE4D"	chr5	-	58481014	58481088	58476420	58476470	58489325	58489362
24186	"ENSG00000083535.15_2"	"PIBF1"	chr13	+	73467921	73468087	73428194	73428293	73482668	73482819
24190	"ENSG00000198369.9_2"	"SPRED2"	chr2	-	65561738	65561907	65559120	65559185	65571852	65571933
24240	"ENSG00000196187.11_2"	"TMEM63A"	chr1	-	226054811	226054863	226054273	226054382	226055587	226055730
24252	"ENSG00000118200.14_2"	"CAMSAP2"	chr1	+	200729966	200730226	200708685	200709094	200776503	200776665
24268	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179605460	179605572	179597716	179597911	179615929	179616034
24271	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179618457	179618523	179615929	179616034	179754366	179754558
24275	"ENSG00000114757.18_2"	"PEX5L"	chr3	-	179689381	179689453	179615929	179616034	179754366	179754718
24286	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87275682	87275797	87115461	87115560	87515062	87515263
24289	"ENSG00000109339.18_2"	"MAPK10"	chr4	-	87320899	87320959	87115488	87115560	87515062	87515263
24375	"ENSG00000172890.11_2"	"NADSYN1"	chr11	+	71192401	71192450	71191800	71191925	71192968	71193071
24376	"ENSG00000172890.11_2"	"NADSYN1"	chr11	+	71212347	71212472	71209397	71209574	71232135	71232250
24387	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56672733	56672793	56667071	56667994	56674013	56674158
24389	"ENSG00000163946.13_2"	"FAM208A"	chr3	-	56700287	56700412	56697568	56697600	56702424	56702517
24404	"ENSG00000104044.15_2"	"OCA2"	chr15	-	28196929	28197038	28171272	28171400	28200303	28200361
24462	"ENSG00000135838.13_1"	"NPL"	chr1	+	182775279	182775367	182772832	182772906	182781290	182781325
24463	"ENSG00000135838.13_1"	"NPL"	chr1	+	182775279	182775666	182772832	182772906	182781290	182781348
24477	"ENSG00000001629.9_2"	"ANKIB1"	chr7	+	91972337	91972546	91957096	91957214	91974291	91974380
24478	"ENSG00000001629.9_2"	"ANKIB1"	chr7	+	91977260	91977330	91974291	91974380	91980263	91980408
24519	"ENSG00000169129.14_1"	"AFAP1L2"	chr10	-	116068191	116068276	116067563	116067668	116070112	116070202
24541	"ENSG00000131437.15_1"	"KIF3A"	chr5	-	132069896	132070170	132062045	132062190	132073105	132073111
24548	"ENSG00000149531.15_1"	"FRG1BP"	chr20	+	29624042	29624092	29623128	29623254	29625872	29625984
24594	"ENSG00000107742.12_1"	"SPOCK2"	chr10	-	73832659	73832668	73832260	73832306	73847897	73848372
24632	"ENSG00000215717.5_1"	"TMEM167B"	chr1	+	109635511	109635643	109632424	109633504	109637038	109637611
24647	"ENSG00000198677.10_1"	"TTC37"	chr5	-	94839517	94839642	94838583	94838707	94842637	94842696
24652	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227239581	227239686	227235627	227235711	227256354	227256402
24654	"ENSG00000143776.18_2"	"CDC42BPA"	chr1	-	227247073	227247112	227235627	227235711	227256354	227256402
24673	"ENSG00000154710.15_2"	"RABGEF1"	chr7	+	66204982	66205779	66177153	66177211	66236869	66237065
24705	"ENSG00000103599.19_1"	"IQCH"	chr15	+	67596676	67596793	67571732	67571850	67636400	67636529
24706	"ENSG00000103599.19_1"	"IQCH"	chr15	+	67629312	67629433	67571732	67571850	67636400	67636529
24713	"ENSG00000123685.8_1"	"BATF3"	chr1	-	212870302	212870407	212859759	212860321	212873014	212873327
24719	"ENSG00000101079.20_1"	"NDRG3"	chr20	-	35335374	35335410	35312815	35312878	35350081	35350186
24723	"ENSG00000239467.5_1"	"AC007405.6"	chr2	+	171633656	171633687	171627622	171627697	171633886	171633935
24725	"ENSG00000108557.17_2"	"RAI1"	chr17	+	17627341	17627473	17584786	17585107	17696246	17696457
24726	"ENSG00000104853.15_2"	"CLPTM1"	chr19	+	45465219	45465332	45458502	45458724	45476343	45476467
24727	"ENSG00000104853.15_2"	"CLPTM1"	chr19	+	45477695	45477854	45476343	45476467	45480599	45480717
24738	"ENSG00000174607.10_2"	"UGT8"	chr4	+	115544034	115544858	115519610	115520130	115585150	115585293
24750	"ENSG00000150672.16_2"	"DLG2"	chr11	-	84822704	84822779	84245612	84245774	84843811	84844167
24755	"ENSG00000158106.13_2"	"RHPN1"	chr8	+	144463437	144463514	144462234	144462953	144463741	144463888
24793	"ENSG00000130827.6_1"	"PLXNA3"	chrX	+	153698030	153698127	153697721	153697825	153698319	153698510
24830	"ENSG00000214338.10_2"	"SOGA3"	chr6	-	127838663	127838911	127837728	127837847	127839723	127840065
24925	"ENSG00000055211.12_1"	"GINM1"	chr6	+	149903575	149903739	149901728	149901859	149911862	149912884
24942	"ENSG00000151176.7_1"	"PLBD2"	chr12	+	113812278	113812379	113810453	113810612	113812597	113812665
24987	"ENSG00000074855.10_2"	"ANO8"	chr19	-	17438246	17438378	17438043	17438154	17438497	17438689
24998	"ENSG00000197323.11_2"	"TRIM33"	chr1	-	114973419	114973534	114970369	114970516	114976238	114976355
24999	"ENSG00000197323.11_2"	"TRIM33"	chr1	-	115006891	115007010	115006033	115006178	115053171	115053781
25064	"ENSG00000105429.12_1"	"MEGF8"	chr19	+	42862938	42863106	42862295	42862459	42863249	42863394
25107	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53420411	53420476	53416426	53416558	53427174	53427301
25108	"ENSG00000116171.16_2"	"SCP2"	chr1	+	53440440	53440504	53427174	53427301	53442354	53442441
25131	"ENSG00000144406.18_2"	"UNC80"	chr2	+	210637817	210637866	210636716	210636888	210640612	210640769
25142	"ENSG00000114054.13_2"	"PCCB"	chr3	+	136045167	136045227	136035782	136035906	136045644	136045752
25158	"ENSG00000177822.7_2"	"AC108142.1"	chr4	-	183064590	183064698	183063535	183064292	183064855	183064929
25183	"ENSG00000224924.6_1"	"LINC00320"	chr21	-	22150735	22150865	22129628	22129735	22153666	22153792
25196	"ENSG00000140264.19_2"	"SERF2"	chr15	+	44085907	44086134	44085172	44085281	44086571	44088287
25224	"ENSG00000231113.2_1"	"RP3-475N16.1"	chr6	+	42909247	42909353	42908510	42908667	42911535	42911708
25249	"ENSG00000135968.20_2"	"GCC2"	chr2	+	109104154	109104276	109102890	109103104	109106293	109106470
25343	"ENSG00000179912.20_2"	"R3HDM2"	chr12	-	57691110	57691170	57690193	57690334	57691872	57691951
25521	"ENSG00000130413.15_2"	"STK33"	chr11	-	8502080	8502161	8498796	8498830	8615629	8615707
25544	"ENSG00000183570.16_2"	"PCBP3"	chr21	+	47155305	47155343	47063607	47063782	47269874	47270009
25598	"ENSG00000142856.16_1"	"ITGB3BP"	chr1	-	63944434	63944504	63923354	63924044	63955753	63955885
25687	"ENSG00000198626.15_1"	"RYR2"	chr1	+	237519264	237519285	237494177	237494282	237527657	237527672
25693	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10373594	10373721	10365706	10370809	10377812	10377984
25694	"ENSG00000157087.16_2"	"ATP2B2"	chr3	-	10373666	10373721	10370129	10370809	10377812	10377984
25734	"ENSG00000163531.15_2"	"NFASC"	chr1	+	204889759	204889868	204839989	204840198	204913353	204913534
25735	"ENSG00000163531.15_2"	"NFASC"	chr1	+	204919684	204919702	204913353	204913534	204921138	204921244
25747	"ENSG00000011566.14_2"	"MAP4K3"	chr2	-	39515261	39515421	39513992	39514105	39517432	39517475
25767	"ENSG00000188157.13_2"	"AGRN"	chr1	+	988840	988873	987372	987396	989132	989330
25813	"ENSG00000165271.16_2"	"NOL6"	chr9	-	33466566	33466707	33466305	33466423	33466909	33466985
25891	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98177127	98177200	98175428	98175457	98177294	98177323
25892	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98192841	98192909	98177294	98177323	98195368	98195506
25893	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98195368	98195506	98177294	98177323	98196924	98197031
25894	"ENSG00000196912.12_2"	"ANKRD36B"	chr2	-	98196924	98197031	98177294	98177323	98201406	98201580
25984	"ENSG00000084676.15_1"	"NCOA1"	chr2	+	24985555	24985645	24980841	24981025	24991089	24993571
25987	"ENSG00000175287.18_2"	"PHYHD1"	chr9	+	131698861	131698924	131698726	131698782	131700035	131700057
26005	"ENSG00000248710.1_2"	"RP11-432B6.3"	chr3	-	160000265	160000401	159998454	159998602	160003591	160003656
26008	"ENSG00000169760.17_2"	"NLGN1"	chr3	+	173323323	173323383	173322068	173322881	173518082	173518142
26046	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144871695	144871881	144867920	144868172	144874680	144874904
26047	"ENSG00000178104.19_2"	"PDE4DIP"	chr1	-	144873876	144874029	144867920	144868172	144874680	144874904
26055	"ENSG00000096717.11_1"	"SIRT1"	chr10	+	69651159	69651312	69647174	69647291	69666546	69666636
26079	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	116975454	116975638	116930794	116931050	117001359	117001514
26080	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117001359	117001514	116975454	116975638	117024669	117024754
26081	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117075027	117075246	117061364	117061553	117093791	117093929
26083	"ENSG00000107518.16_2"	"ATRNL1"	chr10	+	117185759	117185812	117154168	117154262	117221450	117221526
26091	"ENSG00000127914.16_2"	"AKAP9"	chr7	+	91660825	91660918	91659208	91659305	91667732	91668086
26107	"ENSG00000085449.14_2"	"WDFY1"	chr2	-	224776969	224777043	224770663	224770718	224782659	224782727
26153	"ENSG00000188002.10_1"	"RP11-43F13.1"	chr5	-	1632758	1632866	1628869	1629745	1632959	1633021
26211	"ENSG00000106772.17_2"	"PRUNE2"	chr9	-	79239367	79239406	79234255	79234303	79244107	79244206
26212	"ENSG00000106772.17_2"	"PRUNE2"	chr9	-	79239938	79239974	79234255	79234303	79244107	79244206
26261	"ENSG00000137486.16_2"	"ARRB1"	chr11	-	75001052	75001083	74998358	74998419	75062631	75062704
26264	"ENSG00000088179.8_2"	"PTPN4"	chr2	+	120639361	120639406	120635018	120635118	120639672	120639722
26267	"ENSG00000088179.8_2"	"PTPN4"	chr2	+	120692375	120692534	120689999	120690125	120702656	120702816
26349	"ENSG00000138069.16_1"	"RAB1A"	chr2	-	65318116	65318212	65316072	65316204	65325104	65325200
26367	"ENSG00000170921.14_2"	"TANC2"	chr17	+	61151303	61151375	61086916	61086987	61176535	61176607
26368	"ENSG00000170921.14_2"	"TANC2"	chr17	+	61228630	61228741	61176535	61176607	61271351	61271443
26446	"ENSG00000260643.1_2"	"RP11-303E16.8"	chr16	-	81091509	81091669	81087269	81087699	81118067	81118199
26449	"ENSG00000138031.14_2"	"ADCY3"	chr2	-	25064127	25064255	25062741	25062900	25064424	25064505
26457	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96517873	96517944	96517436	96517535	96519456	96519609
26459	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96557412	96557485	96555713	96555742	96557579	96557608
26461	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96565572	96565635	96565055	96565084	96566762	96566835
26462	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96568800	96568829	96566925	96566954	96570508	96570581
26466	"ENSG00000174501.10"	"ANKRD36C"	chr2	-	96643869	96643937	96628266	96628295	96646395	96646533
26476	"ENSG00000099308.10_2"	"MAST3"	chr19	+	18258252	18258434	18257690	18257827	18260000	18262502
26536	"ENSG00000223779.5_1"	"RP11-403I13.4"	chr1	+	149242321	149242424	149239899	149240077	149245049	149245285
26556	"ENSG00000159023.19_2"	"EPB41"	chr1	+	29386933	29386996	29385322	29385364	29391493	29391670
26559	"ENSG00000153982.10_2"	"GDPD1"	chr17	+	57335111	57335201	57326100	57326146	57344401	57344535
26571	"ENSG00000259171.1_2"	"RP11-903H12.5"	chr14	+	21161705	21161809	21152745	21152917	21167513	21168735
26575	"ENSG00000131508.15_1"	"UBE2D2"	chr5	+	138994170	138994202	138979956	138980020	138994281	138994359
26576	"ENSG00000124177.14_2"	"CHD6"	chr20	-	40101961	40102157	40085903	40086068	40111948	40112159
26582	"ENSG00000144674.16_2"	"GOLGA4"	chr3	+	37292885	37292975	37284667	37285113	37315026	37315092
26606	"ENSG00000244128.5_1"	"LINC01322"	chr3	+	165092046	165092212	165063259	165063313	165100582	165100695
26628	"ENSG00000169964.6_2"	"TMEM42"	chr3	+	44905688	44905835	44903360	44903608	44906531	44907162
26640	"ENSG00000259070.5_1"	"LINC00639"	chr14	-	39359944	39360002	39304745	39308408	39417381	39417477
26643	"ENSG00000259070.5_1"	"LINC00639"	chr14	-	39410723	39410899	39308092	39308408	39417381	39417410
26667	"ENSG00000156515.21_2"	"HK1"	chr10	+	71144551	71144671	71144088	71144237	71146078	71146174
26686	"ENSG00000188906.14_2"	"LRRK2"	chr12	+	40707773	40707975	40704232	40704451	40709013	40709102
26723	"ENSG00000167037.18_1"	"SGSM1"	chr22	+	25251251	25251397	25250962	25251030	25251515	25251647
26737	"ENSG00000223482.7_2"	"NUTM2A-AS1"	chr10	-	89005871	89005969	88998423	88998606	89048198	89048252
26773	"ENSG00000112419.14_2"	"PHACTR2"	chr6	+	144070121	144070202	144033152	144033320	144086397	144086637
26778	"ENSG00000189195.10_2"	"BTBD8"	chr1	+	92554254	92554452	92545861	92546277	92568029	92568226
26821	"ENSG00000135324.5_1"	"MRAP2"	chr6	+	84772611	84772711	84765030	84765164	84798809	84800600
26826	"ENSG00000122203.14_1"	"KIAA1191"	chr5	-	175786483	175786570	175775252	175775359	175788604	175788764
26829	"ENSG00000122203.14_1"	"KIAA1191"	chr5	-	175786813	175786921	175775252	175775359	175788604	175788738
26834	"ENSG00000163872.15_2"	"YEATS2"	chr3	+	183469860	183470041	183465459	183465504	183471913	183472153
26844	"ENSG00000135766.8_1"	"EGLN1"	chr1	-	231503314	231503382	231499496	231502221	231506307	231506444
26863	"ENSG00000160256.12_1"	"FAM207A"	chr21	+	46393111	46393180	46386948	46387096	46396594	46396888
26877	"ENSG00000197927.12_2"	"C2orf27A"	chr2	+	132485644	132485783	132479989	132480221	132491405	132491525
26891	"ENSG00000196660.10_1"	"SLC30A10"	chr1	-	220091596	220091836	220057467	220057644	220100369	220100447
26899	"ENSG00000144550.12_1"	"CPNE9"	chr3	+	9746270	9746311	9745490	9745748	9746432	9746479
26932	"ENSG00000135423.12_1"	"GLS2"	chr12	-	56869728	56869761	56869407	56869466	56871443	56871484
26941	"ENSG00000083642.18_1"	"PDS5B"	chr13	+	33344791	33344899	33344258	33344698	33347326	33347462
26983	"ENSG00000115232.13_1"	"ITGA4"	chr2	+	182360509	182360664	182360097	182360143	182363349	182363504
26985	"ENSG00000164180.13_1"	"TMEM161B"	chr5	-	87501570	87501771	87493485	87498892	87502255	87502316
26986	"ENSG00000164180.13_1"	"TMEM161B"	chr5	-	87501617	87501771	87498778	87498892	87502255	87502316
26987	"ENSG00000164180.13_1"	"TMEM161B"	chr5	-	87501630	87501771	87498500	87498892	87502255	87502316
27000	"ENSG00000001461.16_1"	"NIPAL3"	chr1	+	24771674	24771734	24745780	24746130	24775970	24776116
27084	"ENSG00000186648.14_2"	"CARMIL3"	chr14	+	24525507	24525602	24524909	24524998	24525830	24525917
27091	"ENSG00000100722.18_1"	"ZC3H14"	chr14	+	89044328	89044484	89042183	89042284	89063077	89063152
27120	"ENSG00000109111.14_2"	"SUPT6H"	chr17	+	27017099	27017247	27015687	27016579	27017938	27018081
27123	"ENSG00000198668.10_2"	"CALM1"	chr14	+	90866408	90866439	90863326	90863577	90867602	90867733
27124	"ENSG00000198668.10_2"	"CALM1"	chr14	+	90870205	90870312	90867602	90867746	90870722	90870840
27129	"ENSG00000172159.15_1"	"FRMD3"	chr9	-	85964593	85964672	85958104	85958202	85987827	85987870
27189	"ENSG00000116698.20_2"	"SMG7"	chr1	+	183515100	183515472	183514064	183514447	183518342	183518423
27227	"ENSG00000182400.14_2"	"TRAPPC6B"	chr14	-	39627488	39627606	39620949	39621043	39628653	39628754
27332	"ENSG00000197535.14_1"	"MYO5A"	chr15	-	52688512	52688594	52684126	52684267	52689397	52689663
27372	"ENSG00000126432.13_1"	"PRDX5"	chr11	+	64087205	64087340	64085559	64085858	64088132	64088264
27396	"ENSG00000162687.16_1"	"KCNT2"	chr1	-	196312185	196312235	196311208	196311358	196367692	196367801
27397	"ENSG00000162687.16_1"	"KCNT2"	chr1	-	196342269	196342378	196311208	196311358	196367692	196367801
27398	"ENSG00000162687.16_1"	"KCNT2"	chr1	-	196367692	196367801	196342269	196342378	196392179	196392243
27491	"ENSG00000160551.10_2"	"TAOK1"	chr17	+	27807385	27807499	27805268	27805365	27809214	27809306
27510	"ENSG00000233639.5_1"	"LINC01158"	chr2	-	105429166	105429195	105428890	105429076	105467769	105467919
27511	"ENSG00000233639.5_1"	"LINC01158"	chr2	-	105429166	105429242	105428890	105429076	105467769	105467911
27512	"ENSG00000233639.5_1"	"LINC01158"	chr2	-	105429166	105429270	105428890	105429076	105467769	105467934
27513	"ENSG00000233639.5_1"	"LINC01158"	chr2	-	105429166	105429313	105428890	105429076	105467769	105467916
27562	"ENSG00000152583.12_2"	"SPARCL1"	chr4	-	88420672	88420737	88416132	88416279	88450196	88450244
27564	"ENSG00000152583.12_2"	"SPARCL1"	chr4	-	88425973	88426075	88420672	88420737	88450196	88450609
27565	"ENSG00000152583.12_2"	"SPARCL1"	chr4	-	88449277	88449385	88420672	88420737	88450196	88450393
27566	"ENSG00000152583.12_2"	"SPARCL1"	chr4	-	88449706	88449766	88420672	88420737	88450196	88450524
27567	"ENSG00000152583.12_2"	"SPARCL1"	chr4	-	88451696	88451783	88450196	88450253	88452129	88452201
27595	"ENSG00000101017.13_2"	"CD40"	chr20	+	44750362	44750537	44747011	44747033	44750871	44750997
27596	"ENSG00000101017.13_2"	"CD40"	chr20	+	44750458	44750537	44746910	44747033	44750871	44750997
27598	"ENSG00000101017.13_2"	"CD40"	chr20	+	44751764	44751858	44751248	44751395	44756776	44756863
27599	"ENSG00000101017.13_2"	"CD40"	chr20	+	44755278	44755340	44751248	44751395	44756776	44756863
27611	"ENSG00000164615.4_1"	"CAMLG"	chr5	+	134079676	134079742	134074272	134074482	134086448	134087067
27670	"ENSG00000122512.14_1"	"PMS2"	chr7	-	6035164	6035264	6031603	6031688	6036956	6037054
27736	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33612218	33612282	33602299	33602463	33614601	33614846
27737	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33615964	33615988	33614601	33614846	33617660	33617767
27739	"ENSG00000163539.16_2"	"CLASP2"	chr3	-	33630196	33630223	33626241	33626412	33633704	33633731
27772	"ENSG00000215114.7_1"	"UBXN2B"	chr8	+	59352191	59352329	59346953	59347063	59358465	59358624
27777	"ENSG00000149256.15_2"	"TENM4"	chr11	-	78602282	78602381	78600829	78601065	78614312	78614568
27784	"ENSG00000132549.18_2"	"VPS13B"	chr8	+	100831639	100831810	100830940	100831116	100832148	100832350
27799	"ENSG00000186704.9_2"	"DTX2P1"	chr7	+	76624771	76624912	76619585	76619686	76629625	76629705
27800	"ENSG00000186704.9_2"	"DTX2P1"	chr7	+	76632605	76632766	76631479	76631638	76633534	76633625
27805	"ENSG00000182901.16_2"	"RGS7"	chr1	-	241146378	241146429	241099899	241100006	241261965	241262062
27855	"ENSG00000145592.13_1"	"RPL37"	chr5	-	40831424	40831496	40827804	40828053	40832543	40832657
27862	"ENSG00000185513.14_2"	"L3MBTL1"	chr20	+	42169392	42169455	42167614	42168948	42176750	42179590
27930	"ENSG00000089220.4_1"	"PEBP1"	chr12	+	118575843	118575953	118573662	118574149	118577255	118577356
28015	"ENSG00000167393.17_2"	"PPP2R3B"	chrX	-	308324	308428	307968	308071	322139	322251
28016	"ENSG00000167393.17_2"	"PPP2R3B"	chrX	-	322989	323067	322139	322325	347102	347690
28029	"ENSG00000121101.15_2"	"TEX14"	chr17	-	56649281	56649487	56647745	56647845	56650541	56650612
28036	"ENSG00000144339.11_1"	"TMEFF2"	chr2	-	192818404	192818563	192814742	192815133	192820980	192821104
28125	"ENSG00000104059.4_2"	"FAM189A1"	chr15	-	29443936	29444044	29429236	29429397	29488633	29488768
28144	"ENSG00000164329.13_1"	"PAPD4"	chr5	+	78919074	78919312	78915816	78915906	78936673	78936788
28151	"ENSG00000138660.11_1"	"AP1AR"	chr4	+	113186164	113186223	113181921	113182018	113186889	113186963
28168	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113960018	113960106	113933855	113933980	114031295	114031408
28169	"ENSG00000164796.17_2"	"CSMD3"	chr8	-	113966912	113966990	113960018	113960106	114031295	114031408
28171	"ENSG00000250706.1_1"	"RP11-18H21.2"	chr4	-	153068139	153068234	153067536	153067668	153068355	153068490
28204	"ENSG00000187240.13_1"	"DYNC2H1"	chr11	+	103029405	103029538	103027116	103027499	103029638	103029756
28252	"ENSG00000171311.12_2"	"EXOSC1"	chr10	-	99198419	99198460	99197456	99197507	99200927	99201016
28253	"ENSG00000171311.12_2"	"EXOSC1"	chr10	-	99198426	99198460	99197456	99197507	99200927	99201016
28255	"ENSG00000171311.12_2"	"EXOSC1"	chr10	-	99202993	99203068	99200520	99201016	99205488	99205604
28257	"ENSG00000072274.12_1"	"TFRC"	chr3	-	195798266	195798369	195796325	195796439	195798873	195799023
28299	"ENSG00000133657.14_2"	"ATP13A3"	chr3	-	194177822	194177903	194176621	194176691	194180199	194180270
28322	"ENSG00000145734.18_2"	"BDP1"	chr5	+	70840183	70840334	70837931	70838092	70840865	70841046
28327	"ENSG00000164118.12_2"	"CEP44"	chr4	+	175219116	175219213	175205054	175205212	175220222	175220361
