ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
251	"ENSG00000105287.12_2"	"PRKD2"	chr19	-	47181622	47181920	47181652	47181920	47178289	47178375
252	"ENSG00000064201.15_2"	"TSPAN32"	chr11	+	2334883	2334985	2334883	2334938	2335714	2335801
253	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28838182	28838307	28838182	28838244	28840721	28840813
254	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
255	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847769	28847806
256	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28847253	28847806	28847253	28847443	28848048	28848558
257	"ENSG00000168488.18_2"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28848068	28848558
258	"ENSG00000116984.12_2"	"MTR"	chr1	+	237001713	237001899	237001713	237001818	237013643	237013823
259	"ENSG00000086991.12_1"	"NOX4"	chr11	-	89073230	89073339	89073293	89073339	89070614	89070683
260	"ENSG00000198000.11_2"	"NOL8"	chr9	-	95087187	95087632	95087587	95087632	95086304	95086491
261	"ENSG00000198000.11_2"	"NOL8"	chr9	-	95087187	95087632	95087599	95087632	95086304	95086491
262	"ENSG00000198000.11_2"	"NOL8"	chr9	-	95087587	95087632	95087599	95087632	95086304	95086491
263	"ENSG00000155749.12_1"	"ALS2CR12"	chr2	-	202212822	202213025	202212976	202213025	202211264	202211398
264	"ENSG00000122481.16_2"	"RWDD3"	chr1	+	95709766	95710271	95709766	95710254	95712097	95712213
265	"ENSG00000112651.11_1"	"MRPL2"	chr6	-	43023634	43023934	43023818	43023934	43023282	43023356
266	"ENSG00000249899.5_1"	"CTD-2175A23.1"	chr5	-	52274081	52274229	52274097	52274229	52244654	52244737
267	"ENSG00000104413.15_2"	"ESRP1"	chr8	+	95686535	95686734	95686535	95686722	95690430	95690599
268	"ENSG00000177483.11_2"	"RBM44"	chr2	+	238728817	238728994	238728817	238728929	238729713	238729897
269	"ENSG00000174672.15_1"	"BRSK2"	chr11	+	1480421	1480469	1480421	1480466	1481777	1482975
270	"ENSG00000086504.15_1"	"MRPL28"	chr16	-	420484	420509	420498	420509	419930	420225
271	"ENSG00000153310.18_2"	"FAM49B"	chr8	-	130908917	130909100	130908994	130909100	130883620	130883742
272	"ENSG00000153310.18_2"	"FAM49B"	chr8	-	130908917	130909100	130908994	130909100	130891634	130891717
273	"ENSG00000153310.18_2"	"FAM49B"	chr8	-	130908917	130909100	130908994	130909100	130892621	130892704
274	"ENSG00000118058.20_2"	"KMT2A"	chr11	+	118361910	118362033	118361910	118362024	118362458	118362643
275	"ENSG00000215029.8_2"	"TCP11X2"	chrX	-	101718045	101718266	101718140	101718266	101717765	101717947
276	"ENSG00000224597.9_1"	"SVIL-AS1"	chr10	+	29698485	29698612	29698485	29698587	29704285	29704341
277	"ENSG00000143669.13_2"	"LYST"	chr1	-	235929378	235929577	235929538	235929577	235926019	235926151
278	"ENSG00000117481.10_2"	"NSUN4"	chr1	+	46810472	46810816	46810472	46810634	46812592	46812747
279	"ENSG00000117481.10_2"	"NSUN4"	chr1	+	46810472	46810816	46810472	46810634	46818539	46818700
280	"ENSG00000162692.10_1"	"VCAM1"	chr1	+	101186031	101186307	101186031	101186121	101188575	101188896
281	"ENSG00000134900.11_1"	"TPP2"	chr13	+	103317144	103317286	103317144	103317275	103320107	103320233
282	"ENSG00000174891.12_2"	"RSRC1"	chr3	+	157827840	157828012	157827840	157828000	157839891	157840087
283	"ENSG00000174891.12_2"	"RSRC1"	chr3	+	157827840	157828012	157827840	157828000	157920860	157921034
284	"ENSG00000174891.12_2"	"RSRC1"	chr3	+	158178723	158178798	158178723	158178792	158254880	158254987
285	"ENSG00000166165.12_2"	"CKB"	chr14	-	103986805	103986929	103986838	103986929	103986458	103986648
286	"ENSG00000166165.12_2"	"CKB"	chr14	-	103988637	103988842	103988774	103988842	103988359	103988514
287	"ENSG00000231683.6_2"	"RP1-27K12.2"	chr6	-	53434220	53434403	53434277	53434403	53429547	53429687
288	"ENSG00000041357.15_1"	"PSMA4"	chr15	+	78832768	78832881	78832768	78832805	78834246	78834272
289	"ENSG00000041357.15_1"	"PSMA4"	chr15	+	78834518	78834987	78834518	78834561	78836531	78836609
290	"ENSG00000136883.12_1"	"KIF12"	chr9	-	116859798	116860021	116859886	116860021	116859580	116859716
291	"ENSG00000078967.12_2"	"UBE2D4"	chr7	+	43982552	43982702	43982552	43982630	43988230	43988336
292	"ENSG00000154263.17_2"	"ABCA10"	chr17	-	67192386	67192624	67192426	67192624	67190525	67190636
293	"ENSG00000105258.8_1"	"POLR2I"	chr19	-	36605052	36605153	36605078	36605153	36604916	36604968
294	"ENSG00000073803.13_1"	"MAP3K13"	chr3	+	185146284	185146844	185146284	185146734	185155234	185155418
295	"ENSG00000197808.11_2"	"ZNF461"	chr19	-	37149200	37149327	37149237	37149327	37147349	37147445
296	"ENSG00000197808.11_2"	"ZNF461"	chr19	-	37149200	37149327	37149237	37149327	37148554	37148652
297	"ENSG00000184144.10_2"	"CNTN2"	chr1	+	205027308	205027791	205027308	205027484	205028211	205028421
298	"ENSG00000122786.19_2"	"CALD1"	chr7	+	134617738	134618828	134617738	134618141	134620438	134620516
299	"ENSG00000122786.19_2"	"CALD1"	chr7	+	134617738	134618828	134617738	134618141	134625842	134625988
300	"ENSG00000107317.11_2"	"PTGDS"	chr9	+	139873674	139873853	139873674	139873751	139874397	139874514
301	"ENSG00000039560.13_1"	"RAI14"	chr5	+	34757572	34757703	34757572	34757687	34796043	34796132
302	"ENSG00000039560.13_1"	"RAI14"	chr5	+	34757572	34757719	34757572	34757687	34796043	34796132
303	"ENSG00000039560.13_1"	"RAI14"	chr5	+	34757572	34757719	34757572	34757703	34796043	34796132
304	"ENSG00000081189.14_2"	"MEF2C"	chr5	-	88047673	88047860	88047682	88047860	88044886	88044934
305	"ENSG00000188010.12_2"	"MORN2"	chr2	+	39103131	39103352	39103131	39103251	39107319	39107370
306	"ENSG00000168393.12_2"	"DTYMK"	chr2	-	242625183	242625292	242625221	242625292	242617866	242618064
307	"ENSG00000168393.12_2"	"DTYMK"	chr2	-	242625183	242625292	242625221	242625292	242619643	242619734
308	"ENSG00000168393.12_2"	"DTYMK"	chr2	-	242625183	242625292	242625221	242625292	242622213	242622330
309	"ENSG00000186088.15_1"	"GSAP"	chr7	-	76958649	76959684	76959498	76959684	76955528	76955590
310	"ENSG00000186088.15_1"	"GSAP"	chr7	-	76959498	76959684	76959555	76959684	76958649	76958708
311	"ENSG00000163378.13_1"	"EOGT"	chr3	-	69061518	69061950	69061665	69061950	69061086	69061142
312	"ENSG00000163378.13_1"	"EOGT"	chr3	-	69061518	69061950	69061753	69061950	69061086	69061142
313	"ENSG00000163378.13_1"	"EOGT"	chr3	-	69061665	69061950	69061753	69061950	69061086	69061142
314	"ENSG00000121281.12_2"	"ADCY7"	chr16	+	50338270	50338462	50338270	50338427	50338835	50338870
315	"ENSG00000114268.11_2"	"PFKFB4"	chr3	-	48572944	48573091	48572965	48573091	48562997	48563102
316	"ENSG00000100568.10_2"	"VTI1B"	chr14	-	68123128	68123306	68123132	68123306	68120153	68120215
317	"ENSG00000273559.4_1"	"CWC25"	chr17	-	36966528	36966848	36966720	36966848	36965954	36966018
318	"ENSG00000125877.12_1"	"ITPA"	chr20	+	3190158	3190263	3190158	3190212	3193814	3193872
319	"ENSG00000125877.12_1"	"ITPA"	chr20	+	3193964	3194072	3193964	3194029	3194630	3194704
320	"ENSG00000018280.16_1"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219248965	219249088
321	"ENSG00000018280.16_1"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219249041	219249088
322	"ENSG00000018280.16_1"	"SLC11A1"	chr2	+	219247682	219247825	219247682	219247793	219249869	219249989
323	"ENSG00000018280.16_1"	"SLC11A1"	chr2	+	219249869	219250208	219249869	219249989	219251357	219251953
324	"ENSG00000112319.17_2"	"EYA4"	chr6	+	133789703	133789887	133789703	133789869	133802600	133802737
325	"ENSG00000187243.16_2"	"MAGED4B"	chrX	-	51805317	51805760	51805329	51805760	51804922	51805134
326	"ENSG00000187243.16_2"	"MAGED4B"	chrX	-	51807543	51807639	51807596	51807639	51807142	51807205
327	"ENSG00000010932.15_1"	"FMO1"	chr1	+	171217637	171217762	171217637	171217753	171227220	171227358
328	"ENSG00000073146.15_1"	"MOV10L1"	chr22	+	50528684	50528941	50528684	50528826	50530429	50530614
329	"ENSG00000184949.15_1"	"FAM227A"	chr22	-	39035619	39035729	39035659	39035729	39034750	39034827
330	"ENSG00000114316.12_2"	"USP4"	chr3	-	49339816	49339975	49339870	49339975	49337899	49338124
331	"ENSG00000197768.10_2"	"STPG3"	chr9	+	140146452	140146587	140146452	140146507	140146888	140146977
332	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33694559	33694719	33694621	33694719	33693965	33694062
333	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33694559	33694719	33694621	33694719	33693965	33694082
334	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33694559	33694719	33694668	33694719	33693965	33694082
335	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33694621	33694719	33694668	33694719	33693965	33694082
336	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33700492	33700639	33700600	33700639	33693965	33694082
337	"ENSG00000172716.16_2"	"SLFN11"	chr17	-	33700492	33700639	33700600	33700639	33694559	33694719
338	"ENSG00000243649.8_2"	"CFB"	chr6	+	31918062	31918549	31918062	31918180	31918644	31918721
339	"ENSG00000132429.9_1"	"POPDC3"	chr6	-	105609299	105610035	105609670	105610035	105607585	105607694
340	"ENSG00000163913.11_2"	"IFT122"	chr3	+	129170756	129170841	129170756	129170815	129177441	129177520
341	"ENSG00000163913.11_2"	"IFT122"	chr3	+	129170756	129170841	129170756	129170815	129180070	129180147
342	"ENSG00000101204.16_2"	"CHRNA4"	chr20	-	61987308	61987436	61987326	61987436	61981004	61982379
343	"ENSG00000101204.16_2"	"CHRNA4"	chr20	-	61992441	61992656	61992528	61992656	61990899	61991051
344	"ENSG00000124587.13_1"	"PEX6"	chr6	-	42934241	42934395	42934262	42934395	42933418	42933527
345	"ENSG00000124587.13_1"	"PEX6"	chr6	-	42934241	42934395	42934262	42934395	42933781	42933843
346	"ENSG00000162241.12_1"	"SLC25A45"	chr11	-	65149345	65149440	65149385	65149440	65147602	65147646
347	"ENSG00000242441.7_2"	"GTF2A1L"	chr2	+	48848305	48848443	48848305	48848429	48869540	48869596
348	"ENSG00000242441.7_2"	"GTF2A1L"	chr2	+	48848305	48848456	48848305	48848429	48869540	48869596
349	"ENSG00000242441.7_2"	"GTF2A1L"	chr2	+	48848305	48848456	48848305	48848443	48869540	48869596
350	"ENSG00000119681.11_2"	"LTBP2"	chr14	-	74969266	74969637	74969355	74969637	74968143	74968293
351	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152020779	152021039	152020779	152020866	152021636	152021740
352	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152020780	152020988	152020780	152020866	152021636	152021740
353	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152022126	152022237	152022126	152022164	152024022	152024231
354	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152022126	152022314	152022126	152022164	152024022	152024231
355	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152022126	152022314	152022126	152022237	152024022	152024231
356	"ENSG00000145425.9_1"	"RPS3A"	chr4	+	152024022	152024231	152024022	152024193	152025328	152025438
357	"ENSG00000183018.8_2"	"SPNS2"	chr17	+	4439370	4439721	4439370	4439469	4440194	4440241
358	"ENSG00000068137.14_1"	"PLEKHH3"	chr17	-	40821935	40822394	40821960	40822394	40821447	40821639
359	"ENSG00000068137.14_1"	"PLEKHH3"	chr17	-	40823011	40823148	40823020	40823148	40822590	40822723
360	"ENSG00000126524.9_1"	"SBDS"	chr7	-	66459198	66459328	66459206	66459328	66458203	66458404
361	"ENSG00000159398.15_1"	"CES5A"	chr16	-	55903390	55903656	55903522	55903656	55899874	55900028
362	"ENSG00000159398.15_1"	"CES5A"	chr16	-	55905536	55905675	55905626	55905675	55903522	55903656
363	"ENSG00000159398.15_1"	"CES5A"	chr16	-	55907734	55907949	55907744	55907949	55905536	55905675
364	"ENSG00000139597.17_2"	"N4BP2L1"	chr13	-	32990635	32990840	32990687	32990840	32990095	32990166
365	"ENSG00000141562.17_2"	"NARF"	chr17	+	80417867	80418199	80417867	80417948	80422162	80422306
366	"ENSG00000141562.17_2"	"NARF"	chr17	+	80438957	80439094	80438957	80439087	80441049	80441180
367	"ENSG00000141562.17_2"	"NARF"	chr17	+	80441591	80442826	80441591	80441655	80443372	80443530
368	"ENSG00000112655.15_2"	"PTK7"	chr6	+	43100158	43100503	43100158	43100425	43106586	43106720
369	"ENSG00000112655.15_2"	"PTK7"	chr6	+	43109909	43111358	43109909	43110037	43112188	43112344
370	"ENSG00000065057.7_2"	"NTHL1"	chr16	-	2096128	2096367	2096280	2096367	2094630	2094801
371	"ENSG00000167333.12_2"	"TRIM68"	chr11	-	4624470	4624570	4624474	4624570	4623381	4623636
372	"ENSG00000088682.13_2"	"COQ9"	chr16	+	57490415	57490558	57490415	57490538	57492157	57492262
373	"ENSG00000124496.12_1"	"TRERF1"	chr6	-	42230997	42231306	42231057	42231306	42227076	42227461
374	"ENSG00000124496.12_1"	"TRERF1"	chr6	-	42330684	42330817	42330734	42330817	42268375	42268487
375	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36503902	36503991	36503922	36503991	36501795	36501947
376	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36503902	36503991	36503922	36503991	36502305	36502366
377	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36503922	36504324	36504245	36504324	36502305	36502366
378	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36504211	36504324	36504229	36504324	36503922	36503991
379	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36504211	36504324	36504245	36504324	36503922	36503991
380	"ENSG00000239382.10_2"	"ALKBH6"	chr19	-	36504229	36504324	36504245	36504324	36503922	36503991
381	"ENSG00000240535.8_2"	"CTD-2313F11.1"	chr5	-	54318965	54319165	54319125	54319165	54318455	54318540
382	"ENSG00000152990.13_1"	"ADGRA3"	chr4	-	22446595	22446756	22446663	22446756	22444272	22444486
383	"ENSG00000197446.8_2"	"CYP2F1"	chr19	+	41628726	41628868	41628726	41628810	41630623	41630811
384	"ENSG00000166716.9_2"	"ZNF592"	chr15	+	85333935	85334114	85333935	85334103	85341099	85341276
385	"ENSG00000012822.15_2"	"CALCOCO1"	chr12	-	54119983	54120124	54120027	54120124	54119473	54119543
386	"ENSG00000162735.18_2"	"PEX19"	chr1	-	160252615	160252899	160252733	160252899	160252206	160252292
387	"ENSG00000184937.12_2"	"WT1"	chr11	-	32413517	32413610	32413526	32413610	32409320	32410725
388	"ENSG00000184937.12_2"	"WT1"	chr11	-	32438969	32439200	32439122	32439200	32438035	32438086
389	"ENSG00000140326.12_1"	"CDAN1"	chr15	-	43019818	43019967	43019865	43019967	43018507	43018615
390	"ENSG00000136444.9_2"	"RSAD1"	chr17	+	48560700	48560848	48560700	48560792	48561066	48561121
391	"ENSG00000151148.13_1"	"UBE3B"	chr12	+	109915457	109915914	109915457	109915581	109919441	109919547
392	"ENSG00000198265.11_2"	"HELZ"	chr17	-	65124610	65124971	65124766	65124971	65120078	65120130
393	"ENSG00000173681.16_2"	"CXorf23"	chrX	-	19955535	19955650	19955622	19955650	19947902	19948058
394	"ENSG00000173681.16_2"	"CXorf23"	chrX	-	19955535	19955650	19955622	19955650	19953926	19954016
395	"ENSG00000136051.13_1"	"KIAA1033"	chr12	+	105527547	105527677	105527547	105527674	105531663	105531789
396	"ENSG00000143793.12_1"	"C1orf35"	chr1	-	228290010	228290261	228290178	228290261	228289780	228289866
397	"ENSG00000009790.14_1"	"TRAF3IP3"	chr1	+	209933326	209933729	209933326	209933669	209935859	209936007
398	"ENSG00000167107.12_1"	"ACSF2"	chr17	+	48538602	48538731	48538602	48538648	48538993	48539047
399	"ENSG00000213339.8_2"	"QTRT1"	chr19	+	10812625	10812930	10812625	10812694	10817977	10818056
400	"ENSG00000213339.8_2"	"QTRT1"	chr19	+	10822836	10823304	10822836	10822975	10823433	10823543
401	"ENSG00000141084.10_2"	"RANBP10"	chr16	-	67778167	67778358	67778190	67778358	67768760	67768945
402	"ENSG00000104804.7_2"	"TULP2"	chr19	-	49399686	49399813	49399695	49399813	49398622	49398760
403	"ENSG00000138400.12_1"	"MDH1B"	chr2	-	207621621	207621764	207621635	207621764	207613743	207613907
404	"ENSG00000138400.12_1"	"MDH1B"	chr2	-	207621621	207621764	207621635	207621764	207619732	207620229
405	"ENSG00000163754.17_1"	"GYG1"	chr3	+	148714528	148714691	148714528	148714679	148727062	148727189
406	"ENSG00000102984.14_2"	"ZNF821"	chr16	-	71901795	71901940	71901814	71901940	71898040	71898145
407	"ENSG00000102984.14_2"	"ZNF821"	chr16	-	71901795	71901940	71901814	71901940	71898805	71898951
408	"ENSG00000130816.14_2"	"DNMT1"	chr19	-	10246114	10246528	10246411	10246528	10244892	10244983
409	"ENSG00000103415.11_1"	"HMOX2"	chr16	+	4533637	4533755	4533637	4533739	4555484	4555611
410	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56598103	56598521	56598358	56598521	56597616	56597846
411	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56599096	56599462	56599327	56599462	56598614	56598711
412	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56599096	56599462	56599327	56599462	56598905	56599007
413	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56604042	56604339	56604127	56604339	56603580	56603674
414	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56604042	56604339	56604292	56604339	56603580	56603674
415	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56604127	56604339	56604292	56604339	56603580	56603674
416	"ENSG00000108387.14_1"	"SEPT4"	chr17	-	56604042	56604339	56604292	56604339	56603675	56603771
417	"ENSG00000110025.12_2"	"SNX15"	chr11	+	64799639	64799743	64799639	64799675	64799902	64800023
418	"ENSG00000131503.16"	"ANKHD1"	chr5	+	139917670	139917846	139917670	139917819	139918503	139918668
419	"ENSG00000131966.13_2"	"ACTR10"	chr14	+	58678009	58678117	58678009	58678110	58680348	58680416
420	"ENSG00000131966.13_2"	"ACTR10"	chr14	+	58678009	58678128	58678009	58678110	58680358	58680416
421	"ENSG00000088836.12_2"	"SLC4A11"	chr20	-	3219625	3219836	3219740	3219836	3218189	3218234
422	"ENSG00000115317.11_1"	"HTRA2"	chr2	+	74758465	74758538	74758465	74758498	74758723	74758829
423	"ENSG00000115317.11_1"	"HTRA2"	chr2	+	74758465	74758829	74758465	74758498	74758982	74759052
424	"ENSG00000101901.11_2"	"ALG13"	chrX	+	110924406	110924652	110924406	110924527	110925359	110925522
425	"ENSG00000101901.11_2"	"ALG13"	chrX	+	110925359	110925522	110925359	110925463	110928192	110928331
426	"ENSG00000101901.11_2"	"ALG13"	chrX	+	110925359	110925528	110925359	110925463	110928192	110928331
427	"ENSG00000101901.11_2"	"ALG13"	chrX	+	110925359	110925528	110925359	110925522	110928192	110928331
428	"ENSG00000105983.19_2"	"LMBR1"	chr7	-	156626432	156626486	156626446	156626486	156619298	156619438
429	"ENSG00000105983.19_2"	"LMBR1"	chr7	-	156629502	156629579	156629506	156629579	156626446	156626486
430	"ENSG00000141644.17_1"	"MBD1"	chr18	-	47799193	47799325	47799217	47799325	47799046	47799108
431	"ENSG00000141644.17_1"	"MBD1"	chr18	-	47806245	47806387	47806252	47806387	47803459	47803574
432	"ENSG00000152595.16_2"	"MEPE"	chr4	+	88761078	88761206	88761078	88761184	88766128	88767969
433	"ENSG00000112514.15_1"	"CUTA"	chr6	-	33385023	33385087	33385027	33385087	33384873	33384919
434	"ENSG00000092931.11_2"	"MFSD11"	chr17	+	74733760	74734247	74733760	74734080	74734363	74734530
435	"ENSG00000092931.11_2"	"MFSD11"	chr17	+	74750128	74750286	74750128	74750169	74763467	74763533
436	"ENSG00000235522.6_1"	"AC009505.2"	chr2	-	106473417	106473633	106473588	106473633	106473125	106473202
437	"ENSG00000175606.10_2"	"TMEM70"	chr8	+	74890990	74891110	74890990	74891096	74891313	74891406
438	"ENSG00000006432.15_2"	"MAP3K9"	chr14	-	71206614	71206881	71206758	71206881	71204961	71205115
439	"ENSG00000164050.12_1"	"PLXNB1"	chr3	-	48456584	48456756	48456620	48456756	48456207	48456450
440	"ENSG00000076662.9_2"	"ICAM3"	chr19	-	10445741	10446029	10445816	10446029	10445203	10445458
441	"ENSG00000076662.9_2"	"ICAM3"	chr19	-	10445741	10446652	10446346	10446652	10445203	10445458
442	"ENSG00000024526.16_2"	"DEPDC1"	chr1	-	68947728	68948580	68948323	68948580	68947122	68947295
443	"ENSG00000046647.13_1"	"GEMIN8"	chrX	-	14044170	14044340	14044258	14044340	14039582	14039630
444	"ENSG00000099956.18_2"	"SMARCB1"	chr22	+	24133942	24134081	24133942	24134054	24135745	24135875
445	"ENSG00000099956.18_2"	"SMARCB1"	chr22	+	24143130	24143322	24143130	24143268	24145481	24145609
446	"ENSG00000055483.19_2"	"USP36"	chr17	-	76832192	76832454	76832343	76832454	76831361	76831583
447	"ENSG00000185122.10_1"	"HSF1"	chr8	+	145533457	145534935	145533457	145533582	145535006	145535068
448	"ENSG00000161664.6_1"	"ASB16"	chr17	+	42254105	42254598	42254105	42254308	42254976	42255090
449	"ENSG00000058335.15_1"	"RASGRF1"	chr15	-	79298518	79298776	79298527	79298776	79296143	79296517
450	"ENSG00000214575.9_2"	"CPEB1"	chr15	-	83222201	83222306	83222216	83222306	83221229	83221366
451	"ENSG00000135253.13_2"	"KCP"	chr7	-	128518611	128519677	128519575	128519677	128514577	128514664
452	"ENSG00000154065.16_1"	"ANKRD29"	chr18	-	21209816	21209915	21209820	21209915	21199494	21199593
453	"ENSG00000160410.14_2"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084059	41084118
454	"ENSG00000230153.5_1"	"AF003626.1"	chrX	+	150088241	150088413	150088241	150088409	150089258	150089411
455	"ENSG00000102181.20_2"	"CD99L2"	chrX	-	149945808	149945955	149945916	149945955	149944646	149944766
456	"ENSG00000228863.8_2"	"RP11-404F10.2"	chr1	+	160653388	160653575	160653388	160653485	160654744	160654891
457	"ENSG00000036530.8_1"	"CYP46A1"	chr14	+	100188292	100188403	100188292	100188373	100191727	100191816
