ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3836	"ENSG00000114735.9_2"	"HEMK1"	chr3	+	50617274	50617660	50617274	50617370	50617546	50617660
3837	"ENSG00000229972.7_2"	"IQCF3"	chr3	+	51863289	51863509	51863289	51863322	51863438	51863509
3838	"ENSG00000132507.17_1"	"EIF5A"	chr17	+	7214668	7214970	7214668	7214800	7214896	7214970
3844	"ENSG00000100968.13_1"	"NFATC4"	chr14	+	24842900	24843672	24842900	24843073	24843531	24843672
3845	"ENSG00000100968.13_1"	"NFATC4"	chr14	+	24845499	24847207	24845499	24846084	24846843	24847207
3853	"ENSG00000237441.9_1"	"RGL2"	chr6	-	33261189	33261476	33261189	33261301	33261380	33261476
3854	"ENSG00000237441.9_1"	"RGL2"	chr6	-	33261571	33261843	33261571	33261693	33261810	33261843
3855	"ENSG00000172262.11_1"	"ZNF131"	chr5	+	43161350	43162033	43161350	43161708	43161810	43162033
3856	"ENSG00000172262.11_1"	"ZNF131"	chr5	+	43161350	43162033	43161350	43161715	43161810	43162033
3858	"ENSG00000214140.10_2"	"PRCD"	chr17	+	74539884	74540452	74539884	74540014	74540313	74540452
3860	"ENSG00000170921.14_2"	"TANC2"	chr17	+	61489358	61489491	61489358	61489478	61489480	61489491
3862	"ENSG00000105393.15_2"	"BABAM1"	chr19	+	17379602	17379900	17379602	17379747	17379850	17379900
3863	"ENSG00000104529.17_2"	"EEF1D"	chr8	-	144663223	144663498	144663223	144663324	144663398	144663498
3864	"ENSG00000104529.17_2"	"EEF1D"	chr8	-	144663223	144663498	144663223	144663324	144663455	144663498
3867	"ENSG00000135775.13_1"	"COG2"	chr1	+	230805101	230807386	230805101	230805281	230807261	230807386
3872	"ENSG00000178980.14_2"	"SEPW1"	chr19	+	48283981	48284006	48283981	48283988	48283991	48284006
3887	"ENSG00000060971.17_2"	"ACAA1"	chr3	-	38167316	38168191	38167316	38167372	38167652	38168191
3888	"ENSG00000060971.17_2"	"ACAA1"	chr3	-	38167316	38168191	38167316	38167372	38168000	38168191
3889	"ENSG00000060971.17_2"	"ACAA1"	chr3	-	38167652	38168191	38167652	38167832	38168000	38168191
3890	"ENSG00000115548.16_1"	"KDM3A"	chr2	+	86704999	86705388	86704999	86705152	86705292	86705388
3891	"ENSG00000115548.16_1"	"KDM3A"	chr2	+	86705730	86707485	86705730	86705858	86707289	86707485
3896	"ENSG00000173039.18_2"	"RELA"	chr11	-	65421072	65422471	65421072	65421980	65422289	65422471
3906	"ENSG00000160741.16_1"	"CRTC2"	chr1	-	153927348	153927642	153927348	153927465	153927540	153927642
3915	"ENSG00000148824.18_2"	"MTG1"	chr10	+	135215032	135215749	135215032	135215094	135215652	135215749
3916	"ENSG00000148824.18_2"	"MTG1"	chr10	+	135215652	135216277	135215652	135215749	135216195	135216277
3919	"ENSG00000214026.10_1"	"MRPL23"	chr11	+	1977485	1977839	1977485	1977678	1977771	1977839
3920	"ENSG00000197694.14_2"	"SPTAN1"	chr9	+	131361241	131362394	131361241	131361265	131362358	131362394
3929	"ENSG00000140043.11_2"	"PTGR2"	chr14	+	74343700	74346879	74343700	74343871	74346757	74346879
3933	"ENSG00000241322.9_1"	"CDRT1"	chr17	-	15516928	15517347	15516928	15517056	15517146	15517347
3935	"ENSG00000156515.21_2"	"HK1"	chr10	+	71144088	71144671	71144088	71144237	71144551	71144671
3937	"ENSG00000164082.14_1"	"GRM2"	chr3	+	51746488	51750153	51746488	51747326	51749077	51750153
3938	"ENSG00000164082.14_1"	"GRM2"	chr3	+	51749077	51750153	51749077	51749199	51750033	51750153
3946	"ENSG00000011243.17_2"	"AKAP8L"	chr19	-	15509440	15510221	15509440	15509514	15510112	15510221
3947	"ENSG00000011243.17_2"	"AKAP8L"	chr19	-	15509440	15510221	15509440	15509577	15510112	15510221
3952	"ENSG00000109103.11_2"	"UNC119"	chr17	-	26873725	26874867	26873725	26874427	26874694	26874867
3954	"ENSG00000141294.9_1"	"LRRC46"	chr17	+	45911790	45912765	45911790	45911899	45912718	45912765
3956	"ENSG00000183506.16_1"	"PI4KAP2"	chr22	-	21829499	21831053	21829499	21829589	21830290	21831053
3957	"ENSG00000183506.16_1"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832390	21832873	21832983
3958	"ENSG00000183506.16_1"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832450	21832873	21832983
3959	"ENSG00000221978.11_1"	"CCNL2"	chr1	-	1325609	1325751	1325609	1325689	1325694	1325751
3965	"ENSG00000132463.13_2"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71691840	71691962
3968	"ENSG00000159176.13_1"	"CSRP1"	chr1	-	201454410	201458112	201454410	201454504	201457982	201458112
3969	"ENSG00000159176.13_1"	"CSRP1"	chr1	-	201454410	201458112	201454410	201454504	201458000	201458112
3971	"ENSG00000165802.20_2"	"NSMF"	chr9	-	140347187	140347632	140347187	140347271	140347507	140347632
3972	"ENSG00000165802.20_2"	"NSMF"	chr9	-	140347187	140348272	140347187	140347632	140348182	140348272
3974	"ENSG00000135423.12_1"	"GLS2"	chr12	-	56869407	56869761	56869407	56869466	56869728	56869761
3993	"ENSG00000100722.18_1"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076022	89076147
3994	"ENSG00000100722.18_1"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076055	89076147
3995	"ENSG00000100722.18_1"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076058	89076147
3996	"ENSG00000100722.18_1"	"ZC3H14"	chr14	+	89075610	89076147	89075610	89075747	89076070	89076147
3998	"ENSG00000170606.13_2"	"HSPA4"	chr5	+	132437450	132437570	132437450	132437501	132437502	132437570
4002	"ENSG00000104497.13_2"	"SNX16"	chr8	-	82751846	82752317	82751846	82751986	82752073	82752317
4014	"ENSG00000100099.20_1"	"HPS4"	chr22	-	26861420	26862228	26861420	26861517	26862191	26862228
4015	"ENSG00000100099.20_1"	"HPS4"	chr22	-	26862191	26864589	26862191	26862228	26864516	26864589
4016	"ENSG00000198089.14_2"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32002313	32002416
4018	"ENSG00000186827.10_1"	"TNFRSF4"	chr1	-	1148371	1149165	1148371	1148473	1149042	1149165
4031	"ENSG00000130826.16_2"	"DKC1"	chrX	+	154002876	154003548	154002876	154002980	154003469	154003548
4032	"ENSG00000138942.15_1"	"RNF185"	chr22	+	31600474	31602999	31600474	31600952	31601362	31602999
4037	"ENSG00000146670.9_2"	"CDCA5"	chr11	-	64850835	64851022	64850835	64850871	64850956	64851022
4041	"ENSG00000101574.14_2"	"METTL4"	chr18	-	2552693	2555037	2552693	2552763	2554667	2555037
4042	"ENSG00000111300.9_2"	"NAA25"	chr12	-	112477032	112478382	112477032	112477143	112478284	112478382
4045	"ENSG00000148219.16_2"	"ASTN2"	chr9	-	119187506	119188367	119187506	119187905	119188154	119188367
4046	"ENSG00000053900.10_1"	"ANAPC4"	chr4	+	25415266	25416126	25415266	25415364	25416087	25416126
4051	"ENSG00000137802.13_2"	"MAPKBP1"	chr15	+	42104713	42105979	42104713	42105299	42105818	42105979
4053	"ENSG00000137802.13_2"	"MAPKBP1"	chr15	+	42111443	42111848	42111443	42111577	42111792	42111848
4064	"ENSG00000168067.11_2"	"MAP4K2"	chr11	-	64559380	64559894	64559380	64559558	64559643	64559894
4065	"ENSG00000168067.11_2"	"MAP4K2"	chr11	-	64559643	64559894	64559643	64559747	64559835	64559894
4074	"ENSG00000120251.18_2"	"GRIA2"	chr4	+	158255161	158257029	158255161	158255272	158256822	158257029
4078	"ENSG00000231500.6_1"	"RPS18"	chr6	+	33243741	33244044	33243741	33243843	33243952	33244044
4081	"ENSG00000176454.13_2"	"LPCAT4"	chr15	-	34656394	34656507	34656394	34656425	34656426	34656507
4082	"ENSG00000114745.13_1"	"GORASP1"	chr3	-	39141795	39142368	39141795	39141945	39142237	39142368
4083	"ENSG00000114745.13_1"	"GORASP1"	chr3	-	39141795	39142368	39141795	39141994	39142237	39142368
4084	"ENSG00000114745.13_1"	"GORASP1"	chr3	-	39141795	39142368	39141795	39141994	39142278	39142368
4085	"ENSG00000114745.13_1"	"GORASP1"	chr3	-	39142237	39142593	39142237	39142368	39142506	39142593
4086	"ENSG00000139636.15_1"	"LMBR1L"	chr12	-	49494170	49495106	49494170	49494237	49494911	49495106
4094	"ENSG00000144591.18_1"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370416	220370483
4095	"ENSG00000144591.18_1"	"GMPPA"	chr2	+	220370179	220370483	220370179	220370277	220370436	220370483
4100	"ENSG00000261832.6_2"	"RP11-435I10.4"	chr16	-	28493797	28493993	28493797	28493866	28493946	28493993
4106	"ENSG00000108559.11_2"	"NUP88"	chr17	-	5290705	5290990	5290705	5290786	5290924	5290990
4111	"ENSG00000106733.20_1"	"NMRK1"	chr9	-	77683911	77684958	77683911	77684018	77684810	77684958
4119	"ENSG00000206149.10_2"	"HERC2P9"	chr15	+	28886067	28886458	28886067	28886238	28886315	28886458
4125	"ENSG00000105483.16_2"	"CARD8"	chr19	-	48735709	48737800	48735709	48735750	48737659	48737800
4126	"ENSG00000105483.16_2"	"CARD8"	chr19	-	48735709	48737800	48735709	48736046	48737659	48737800
4135	"ENSG00000005483.20_2"	"KMT2E"	chr7	+	104730455	104730720	104730455	104730573	104730574	104730720
4138	"ENSG00000090581.9_2"	"GNPTG"	chr16	+	1412206	1412535	1412206	1412321	1412452	1412535
4139	"ENSG00000090581.9_2"	"GNPTG"	chr16	+	1412206	1412743	1412206	1412535	1412611	1412743
4141	"ENSG00000144331.18_2"	"ZNF385B"	chr2	-	180306708	180308195	180306708	180306904	180307950	180308195
4145	"ENSG00000165819.11_2"	"METTL3"	chr14	-	21967168	21967744	21967168	21967281	21967635	21967744
4146	"ENSG00000165819.11_2"	"METTL3"	chr14	-	21971315	21971720	21971315	21971434	21971648	21971720
4147	"ENSG00000165819.11_2"	"METTL3"	chr14	-	21971315	21971972	21971315	21971720	21971806	21971972
4156	"ENSG00000026950.16_2"	"BTN3A1"	chr6	+	26410121	26410260	26410121	26410142	26410233	26410260
4160	"ENSG00000198208.11_2"	"RPS6KL1"	chr14	-	75377950	75378544	75377950	75378083	75378496	75378544
4164	"ENSG00000188603.17_2"	"CLN3"	chr16	-	28493425	28493866	28493425	28493703	28493797	28493866
4165	"ENSG00000188603.17_2"	"CLN3"	chr16	-	28493647	28493993	28493647	28493703	28493928	28493993
4167	"ENSG00000188603.17_2"	"CLN3"	chr16	-	28498776	28499983	28498776	28498862	28499911	28499983
4168	"ENSG00000188603.17_2"	"CLN3"	chr16	-	28502802	28503156	28502802	28502881	28503034	28503156
4169	"ENSG00000188603.17_2"	"CLN3"	chr16	-	28503034	28503363	28503034	28503156	28503340	28503363
4171	"ENSG00000185896.10_1"	"LAMP1"	chr13	+	113974659	113975785	113974659	113974785	113975718	113975785
4179	"ENSG00000204356.12_2"	"NELFE"	chr6	-	31924469	31924787	31924469	31924615	31924717	31924787
4184	"ENSG00000139645.9_1"	"ANKRD52"	chr12	-	56631590	56637176	56631590	56631752	56637021	56637176
4186	"ENSG00000170581.13_2"	"STAT2"	chr12	-	56743880	56744216	56743880	56743974	56744195	56744216
4189	"ENSG00000076706.15_2"	"MCAM"	chr11	-	119181465	119181895	119181465	119181613	119181799	119181895
4197	"ENSG00000060749.14_1"	"QSER1"	chr11	+	32953288	32956981	32953288	32953920	32954637	32956981
4199	"ENSG00000130529.15_2"	"TRPM4"	chr19	+	49691897	49692348	49691897	49692027	49692202	49692348
4202	"ENSG00000115053.15_2"	"NCL"	chr2	-	232322976	232323836	232322976	232323100	232323711	232323836
4203	"ENSG00000148604.13_1"	"RGR"	chr10	+	86007396	86008799	86007396	86007503	86008665	86008799
4219	"ENSG00000166444.18_2"	"ST5"	chr11	-	8892500	8892914	8892500	8892635	8892880	8892914
4220	"ENSG00000183474.15_1"	"GTF2H2C"	chr5	+	68874538	68874935	68874538	68874629	68874847	68874935
4226	"ENSG00000189337.16_2"	"KAZN"	chr1	+	15386667	15390118	15386667	15386798	15390067	15390118
4242	"ENSG00000134222.16_2"	"PSRC1"	chr1	-	109823398	109823873	109823398	109823538	109823729	109823873
4243	"ENSG00000134222.16_2"	"PSRC1"	chr1	-	109823398	109823873	109823398	109823668	109823758	109823873
4245	"ENSG00000134222.16_2"	"PSRC1"	chr1	-	109825301	109825744	109825301	109825411	109825695	109825744
4254	"ENSG00000104679.10_2"	"R3HCC1"	chr8	+	23147378	23147982	23147378	23147438	23147564	23147982
4255	"ENSG00000104679.10_2"	"R3HCC1"	chr8	+	23147378	23147982	23147378	23147732	23147847	23147982
4267	"ENSG00000249115.8_2"	"HAUS5"	chr19	+	36110514	36111025	36110514	36110660	36110913	36111025
4270	"ENSG00000026036.21_2"	"RTEL1-TNFRSF6B"	chr20	+	62321102	62321563	62321102	62321218	62321439	62321563
4272	"ENSG00000026036.21_2"	"RTEL1-TNFRSF6B"	chr20	+	62327130	62328544	62327130	62327207	62328112	62328544
4276	"ENSG00000100288.19_2"	"CHKB"	chr22	-	51018618	51018845	51018618	51018700	51018786	51018845
4277	"ENSG00000100288.19_2"	"CHKB"	chr22	-	51020177	51020786	51020177	51020291	51020677	51020786
4282	"ENSG00000055955.15_2"	"ITIH4"	chr3	-	52852067	52852299	52852067	52852184	52852272	52852299
4283	"ENSG00000055955.15_2"	"ITIH4"	chr3	-	52853769	52854006	52853769	52853808	52853955	52854006
4284	"ENSG00000055955.15_2"	"ITIH4"	chr3	-	52853769	52854006	52853769	52853823	52853955	52854006
4288	"ENSG00000015479.17_2"	"MATR3"	chr5	+	138650363	138651877	138650363	138650425	138651764	138651877
4295	"ENSG00000166965.12_2"	"RCCD1"	chr15	+	91499841	91500733	91499841	91500130	91500342	91500733
4300	"ENSG00000188070.9_2"	"C11orf95"	chr11	-	63532339	63532726	63532339	63532391	63532514	63532726
4301	"ENSG00000113971.18_2"	"NPHP3"	chr3	-	132403397	132405231	132403397	132403638	132405103	132405231
4304	"ENSG00000187391.19_2"	"MAGI2"	chr7	-	77885259	77885898	77885259	77885475	77885564	77885898
4309	"ENSG00000067365.14_2"	"METTL22"	chr16	+	8722586	8722967	8722586	8722733	8722901	8722967
4318	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72407593	72408240	72407593	72407699	72408027	72408240
4319	"ENSG00000186635.14_2"	"ARAP1"	chr11	-	72423482	72424288	72423482	72423613	72424220	72424288
4326	"ENSG00000134905.16_2"	"CARS2"	chr13	-	111298313	111299586	111298313	111298437	111299447	111299586
4334	"ENSG00000133265.10_2"	"HSPBP1"	chr19	-	55790766	55791224	55790766	55791070	55791174	55791224
4335	"ENSG00000129422.14_2"	"MTUS1"	chr8	-	17510933	17512175	17510933	17511007	17512069	17512175
4338	"ENSG00000147471.11_2"	"PROSC"	chr8	+	37623043	37623264	37623043	37623151	37623228	37623264
4340	"ENSG00000135018.13_1"	"UBQLN1"	chr9	-	86281264	86284242	86281264	86281348	86284099	86284242
4342	"ENSG00000068438.14_1"	"FTSJ1"	chrX	+	48339813	48340103	48339813	48339916	48340019	48340103
4343	"ENSG00000068438.14_1"	"FTSJ1"	chrX	+	48340984	48341415	48340984	48341182	48341373	48341415
4348	"ENSG00000149292.16_2"	"TTC12"	chr11	+	113186672	113187037	113186672	113186775	113186964	113187037
4352	"ENSG00000154099.17_1"	"DNAAF1"	chr16	+	84203464	84203962	84203464	84203659	84203847	84203962
4358	"ENSG00000221983.7_2"	"UBA52"	chr19	+	18685679	18686051	18685679	18685782	18685866	18686051
4359	"ENSG00000221983.7_2"	"UBA52"	chr19	+	18685679	18686051	18685679	18685782	18685912	18686051
4375	"ENSG00000204469.12_1"	"PRRC2A"	chr6	+	31605010	31605548	31605010	31605101	31605222	31605548
4376	"ENSG00000100031.18_2"	"GGT1"	chr22	+	25006216	25006498	25006216	25006303	25006380	25006498
4377	"ENSG00000100031.18_2"	"GGT1"	chr22	+	25006216	25006498	25006216	25006303	25006421	25006498
4381	"ENSG00000042317.16_1"	"SPATA7"	chr14	+	88893973	88895807	88893973	88894040	88895691	88895807
4389	"ENSG00000110619.16_1"	"CARS"	chr11	-	3047905	3050314	3047905	3048027	3050225	3050314
4390	"ENSG00000173947.13_1"	"PIFO"	chr1	+	111891137	111892845	111891137	111891268	111892727	111892845
4394	"ENSG00000115286.19_2"	"NDUFS7"	chr19	+	1390869	1391164	1390869	1391049	1391117	1391164
4412	"ENSG00000099917.17_2"	"MED15"	chr22	+	20909222	20909435	20909222	20909282	20909363	20909435
4413	"ENSG00000173809.16_2"	"TDRD12"	chr19	+	33317003	33317263	33317003	33317067	33317149	33317263
4430	"ENSG00000108465.14_2"	"CDK5RAP3"	chr17	+	46058802	46059134	46058802	46058825	46058952	46059134
4433	"ENSG00000141349.8_1"	"G6PC3"	chr17	+	42152336	42152819	42152336	42152455	42152677	42152819
4434	"ENSG00000162882.14_1"	"HAAO"	chr2	-	42997282	42997722	42997282	42997326	42997632	42997722
4444	"ENSG00000075711.20_2"	"DLG1"	chr3	-	196792146	196792680	196792146	196792319	196792578	196792680
4447	"ENSG00000162909.17_1"	"CAPN2"	chr1	+	223957542	223958227	223957542	223957611	223958148	223958227
4448	"ENSG00000092096.15_2"	"SLC22A17"	chr14	-	23821156	23821660	23821156	23821336	23821614	23821660
4449	"ENSG00000140199.11_2"	"SLC12A6"	chr15	-	34628610	34630258	34628610	34628868	34630161	34630258
4450	"ENSG00000140199.11_2"	"SLC12A6"	chr15	-	34628610	34630258	34628610	34628887	34630161	34630258
4451	"ENSG00000140199.11_2"	"SLC12A6"	chr15	-	34628610	34630258	34628610	34628953	34630161	34630258
4459	"ENSG00000141338.13_2"	"ABCA8"	chr17	-	66917522	66917633	66917522	66917591	66917592	66917633
4463	"ENSG00000267796.7_2"	"LIN37"	chr19	+	36243334	36243900	36243334	36243389	36243788	36243900
4464	"ENSG00000267796.7_2"	"LIN37"	chr19	+	36243334	36243900	36243334	36243385	36243814	36243900
4467	"ENSG00000267796.7_2"	"LIN37"	chr19	+	36245146	36245420	36245146	36245220	36245293	36245420
4469	"ENSG00000063660.8_2"	"GPC1"	chr2	+	241402763	241404163	241402763	241402929	241404032	241404163
4472	"ENSG00000112739.16_1"	"PRPF4B"	chr6	+	4060646	4061381	4060646	4060878	4061248	4061381
4473	"ENSG00000112739.16_1"	"PRPF4B"	chr6	+	4060646	4061381	4060646	4060920	4061248	4061381
4476	"ENSG00000112739.16_1"	"PRPF4B"	chr6	+	4061888	4062533	4061888	4061934	4062446	4062533
4477	"ENSG00000140829.11_1"	"DHX38"	chr16	+	72132825	72133179	72132825	72132944	72133102	72133179
4485	"ENSG00000100417.11_1"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980284	41980376
4489	"ENSG00000162852.13_2"	"CNST"	chr1	+	246797225	246797889	246797225	246797312	246797774	246797889
4495	"ENSG00000111077.17_1"	"TNS2"	chr12	+	53452099	53452421	53452099	53452229	53452355	53452421
4496	"ENSG00000111077.17_1"	"TNS2"	chr12	+	53452830	53454042	53452830	53453755	53453950	53454042
4497	"ENSG00000111077.17_1"	"TNS2"	chr12	+	53454458	53455048	53454458	53454543	53454632	53455048
4504	"ENSG00000160326.13_2"	"SLC2A6"	chr9	-	136343375	136344218	136343375	136343538	136344089	136344218
4513	"ENSG00000197530.12_2"	"MIB2"	chr1	+	1563398	1563779	1563398	1563559	1563652	1563779
4515	"ENSG00000197530.12_2"	"MIB2"	chr1	+	1564764	1564946	1564764	1564784	1564867	1564946
4517	"ENSG00000203896.9_2"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369325	62369413
4518	"ENSG00000203896.9_2"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369360	62369413
4520	"ENSG00000147813.15_1"	"NAPRT"	chr8	-	144656954	144657263	144656954	144657070	144657155	144657263
4523	"ENSG00000147813.15_1"	"NAPRT"	chr8	-	144658247	144658742	144658247	144658332	144658601	144658742
4527	"ENSG00000196961.12_1"	"AP2A1"	chr19	+	50303224	50303407	50303224	50303274	50303353	50303407
4528	"ENSG00000049246.14_1"	"PER3"	chr1	+	7889896	7890221	7889896	7890011	7890065	7890221
4529	"ENSG00000120913.23_2"	"PDLIM2"	chr8	+	22442529	22442675	22442529	22442601	22442602	22442675
4539	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180668491	180669345	180668491	180668563	180669169	180669345
4540	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180668491	180669345	180668491	180668639	180669169	180669345
4541	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180668491	180669345	180668491	180668563	180669173	180669345
4542	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180668491	180669345	180668491	180668639	180669173	180669345
4543	"ENSG00000204628.11_2"	"RACK1"	chr5	-	180668491	180669345	180668491	180668639	180669285	180669345
4544	"ENSG00000197774.12_1"	"EME2"	chr16	+	1825041	1825409	1825041	1825133	1825315	1825409
4548	"ENSG00000085224.21_2"	"ATRX"	chrX	-	76937011	76940085	76937011	76938943	76939030	76940085
4549	"ENSG00000121716.19_2"	"PILRB"	chr7	+	99950186	99950746	99950186	99950537	99950619	99950746
4550	"ENSG00000121716.19_2"	"PILRB"	chr7	+	99950995	99951635	99950995	99951106	99951517	99951635
4555	"ENSG00000105675.8_2"	"ATP4A"	chr19	-	36045823	36046236	36045823	36045978	36046067	36046236
4557	"ENSG00000105792.19_2"	"CFAP69"	chr7	+	89929180	89934134	89929180	89929373	89934057	89934134
4558	"ENSG00000262484.1_1"	"CCER2"	chr19	-	39399619	39399965	39399619	39399829	39399917	39399965
4574	"ENSG00000104973.15_2"	"MED25"	chr19	+	50339482	50340236	50339482	50339663	50340103	50340236
4575	"ENSG00000103037.11_1"	"SETD6"	chr16	+	58549694	58550001	58549694	58549784	58549856	58550001
4585	"ENSG00000167733.13_2"	"HSD11B1L"	chr19	+	5684829	5685130	5684829	5684916	5684999	5685130
4586	"ENSG00000167733.13_2"	"HSD11B1L"	chr19	+	5684829	5685130	5684829	5684916	5685003	5685130
4588	"ENSG00000119688.20_2"	"ABCD4"	chr14	-	74763035	74764772	74763035	74763152	74764341	74764772
4589	"ENSG00000119688.20_2"	"ABCD4"	chr14	-	74763035	74764772	74763035	74763152	74764632	74764772
4593	"ENSG00000072135.12_2"	"PTPN18"	chr2	+	131128129	131128355	131128129	131128196	131128277	131128355
4595	"ENSG00000168591.15_2"	"TMUB2"	chr17	+	42266302	42266667	42266302	42266459	42266574	42266667
4597	"ENSG00000168591.15_2"	"TMUB2"	chr17	+	42266302	42266956	42266302	42266459	42266791	42266956
4598	"ENSG00000171858.17_1"	"RPS21"	chr20	+	60963364	60963575	60963364	60963420	60963512	60963575
4605	"ENSG00000077463.14_2"	"SIRT6"	chr19	-	4175024	4175757	4175024	4175148	4175676	4175757
4606	"ENSG00000077463.14_2"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175148	4175838	4175934
4607	"ENSG00000077463.14_2"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175757	4175838	4175934
4612	"ENSG00000100949.14_1"	"RABGGTA"	chr14	-	24737719	24738032	24737719	24737825	24737930	24738032
4626	"ENSG00000137841.11_2"	"PLCB2"	chr15	-	40583465	40584125	40583465	40583688	40584049	40584125
4627	"ENSG00000111752.10_1"	"PHC1"	chr12	+	9075228	9075384	9075228	9075252	9075328	9075384
4628	"ENSG00000111752.10_1"	"PHC1"	chr12	+	9085158	9085946	9085158	9085427	9085802	9085946
4629	"ENSG00000111752.10_1"	"PHC1"	chr12	+	9085158	9085946	9085158	9085659	9085850	9085946
4630	"ENSG00000111752.10_1"	"PHC1"	chr12	+	9085158	9085946	9085158	9085409	9085902	9085946
4639	"ENSG00000141504.11_1"	"SAT2"	chr17	-	7530680	7531120	7530680	7530732	7530870	7531120
4645	"ENSG00000198056.13_2"	"PRIM1"	chr12	-	57140564	57140816	57140564	57140638	57140709	57140816
4646	"ENSG00000159352.15_2"	"PSMD4"	chr1	+	151237307	151237710	151237307	151237394	151237641	151237710
4647	"ENSG00000159352.15_2"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238588	151238783	151238915
4648	"ENSG00000159352.15_2"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238597	151238783	151238915
4650	"ENSG00000131095.11_2"	"GFAP"	chr17	-	42992393	42992868	42992393	42992503	42992673	42992868
4654	"ENSG00000278311.4_2"	"GGNBP2"	chr17	+	34934412	34935849	34934412	34934616	34935674	34935849
4660	"ENSG00000271723.5_2"	"MROH7-TTC4"	chr1	+	55197158	55197373	55197158	55197222	55197327	55197373
4668	"ENSG00000165671.18_2"	"NSD1"	chr5	+	176562087	176563031	176562087	176562201	176562941	176563031
4680	"ENSG00000137312.14_1"	"FLOT1"	chr6	-	30708966	30709481	30708966	30709110	30709390	30709481
4681	"ENSG00000137312.14_1"	"FLOT1"	chr6	-	30708966	30709481	30708966	30709110	30709438	30709481
4690	"ENSG00000154743.17_1"	"TSEN2"	chr3	+	12544760	12545283	12544760	12544968	12545145	12545283
4691	"ENSG00000154743.17_1"	"TSEN2"	chr3	+	12571260	12573158	12571260	12571372	12573068	12573158
4702	"ENSG00000149243.15_1"	"KLHL35"	chr11	-	75136437	75137683	75136437	75136626	75137564	75137683
4706	"ENSG00000131089.14_2"	"ARHGEF9"	chrX	-	62854882	62858089	62854882	62856797	62857929	62858089
4709	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32244892	32245663	32244892	32244952	32245595	32245663
4710	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247302	32247538	32247302	32247356	32247458	32247538
4711	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247804	32248064	32248201
4712	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247809	32248064	32248201
4713	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247840	32248064	32248201
4714	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247864	32248064	32248201
4715	"ENSG00000125967.16_1"	"NECAB3"	chr20	-	32257180	32257518	32257180	32257278	32257492	32257518
4716	"ENSG00000106692.13_1"	"FKTN"	chr9	+	108397331	108403399	108397331	108397429	108402381	108403399
4721	"ENSG00000106785.14_1"	"TRIM14"	chr9	-	100846636	100850287	100846636	100846748	100849723	100850287
4727	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7124084	7124377	7124084	7124149	7124242	7124377
4729	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7127131	7127388	7127131	7127177	7127286	7127388
4730	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7127131	7127388	7127131	7127194	7127286	7127388
4731	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7127639	7127871	7127639	7127712	7127798	7127871
4732	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7127639	7127871	7127639	7127712	7127802	7127871
4734	"ENSG00000187630.15_2"	"DHRS4L2"	chr14	+	24470071	24470293	24470071	24470142	24470241	24470293
4735	"ENSG00000187630.15_2"	"DHRS4L2"	chr14	+	24470592	24470726	24470592	24470691	24470693	24470726
4736	"ENSG00000187630.15_2"	"DHRS4L2"	chr14	+	24470592	24470726	24470592	24470691	24470696	24470726
4737	"ENSG00000187630.15_2"	"DHRS4L2"	chr14	+	24473545	24473601	24473545	24473596	24473597	24473601
4738	"ENSG00000107551.20_2"	"RASSF4"	chr10	+	45465612	45467296	45465612	45465712	45467220	45467296
4744	"ENSG00000110497.14_2"	"AMBRA1"	chr11	-	46563494	46564948	46563494	46564531	46564801	46564948
