ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
75	"ENSG00000139436.20_2"	"GIT2"	chr12	-	110385060	110386651	110385060	110385309	110388971	110389121	75	333,0,42,33,43,118,34,96,27,4,187,5,119,19,176,48,0,54,37,14,4,63,13,12	17,0,0,0,0,0,0,0,14,0,0,0,9,0,11,0,0,0,6,0,0,2,0,0	7,34,156,0,25,7,0,0,0,93,65,1,0,214,0,46,160,0,14,0	16,4,0,11,7,0,0,0,0,33,25,0,0,0,0,0,41,0,0,0	1492	150	1	1.0	0.663,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.162,1.0,1.0,1.0,0.571,1.0,0.617,1.0,NA,1.0,0.383,1.0,1.0,0.76,1.0,1.0	0.042,0.461,1.0,0.0,0.264,1.0,NA,NA,NA,0.221,0.207,1.0,NA,1.0,NA,1.0,0.282,NA,1.0,NA	0.296
76	"ENSG00000139436.20_2"	"GIT2"	chr12	-	110403330	110403382	110403330	110403379	110405118	110405124	76	0,2,1,31,33,0,0,0,4,1,0,12,0,46,117,0,0,0,52,0,0,0,0,77	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	38,0,109,0,0,0,2,0,0,118,50,1,0,9,0,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0	1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,0.516,1.0,NA,1.0,NA,1.0,NA,NA,NA,NA	0.06
77	"ENSG00000139436.20_2"	"GIT2"	chr12	-	110403330	110403382	110403330	110403379	110405262	110405308	77	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,15,0,0,0,0,0	21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,NA,NA,NA,0.0,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.983
82	"ENSG00000171466.9_2"	"ZNF562"	chr19	-	9771395	9771550	9771395	9771497	9785307	9785724	82	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	203	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.333
91	"ENSG00000135720.12_2"	"DYNC1LI2"	chr16	-	66785175	66785289	66785175	66785249	66785387	66785504	91	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,0,0,26,122,0,0,44,33,30,42,0,22,118,284,0,198,0,107,52,12,31,29,61	0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0	91,50,7,66,6,0,0,2,14,85,29,0,26,70,0,42,0,0,0,0	190	150	1	1.0	0.0,NA,NA,0.029,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.213,NA,0.131,NA,NA,NA,NA	-0.027
92	"ENSG00000166676.14_1"	"TVP23A"	chr16	-	10860532	10863335	10860532	10862958	10864128	10864188	92	79,0,1,30,0,11,151,127,0,17,2,18,18,58,26,0,15,6,11,0,0,3,3,0	0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	21,37,67,51,5,0,0,0,0,0,57,0,0,72,0,26,71,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	527	150	1	1.0	1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,0.0	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA	-0.105
93	"ENSG00000166676.14_1"	"TVP23A"	chr16	-	10868808	10869404	10868808	10868953	10911959	10912039	93	78,0,0,7,0,51,0,0,0,0,0,0,42,60,0,0,0,24,0,1,0,0,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,18,37,40,8,173,41,6,0,20,0,0,0,0,0,0,2,0,23,0	0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	601	150	1	1.0	1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,0.692,NA	NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	0.052
94	"ENSG00000037637.10_2"	"FBXO42"	chr1	-	16579590	16579676	16579590	16579647	16580050	16580088	94	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	179	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	0.333
97	"ENSG00000179152.19_1"	"TCAIM"	chr3	+	44408947	44409200	44409023	44409200	44402856	44403010	97	7,0,0,10,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,5,0	1,0,0,0,44,48,0,0,1,0,0,0,0,0,88,0,46,59,64,0,68,0,16,59	0,70,0,0,0,0,0,89,0,4,0,0,0,0,2,0,0,0,0,0	42,0,0,0,1,0,0,0,19,0,6,0,0,0,0,0,0,0,6,0	226	150	1	1.0	0.823,NA,NA,1.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,1.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,0.172,0.0	0.0,1.0,NA,NA,0.0,NA,NA,1.0,0.0,1.0,0.0,NA,NA,NA,1.0,NA,NA,NA,0.0,NA	-0.214
99	"ENSG00000133794.17_2"	"ARNTL"	chr11	+	13391164	13391314	13391243	13391314	13388211	13388329	99	79,0,0,51,15,0,0,98,27,3,79,138,43,0,176,0,2,0,75,124,137,0,18,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0	141,7,0,6,2,53,29,0,0,145,27,0,88,194,0,124,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0	229	150	1	1.0	1.0,NA,NA,0.944,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,NA,1.0,1.0,0.796,NA,1.0,NA	1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,0.032,NA,NA,NA	0.063
100	"ENSG00000133794.17_2"	"ARNTL"	chr11	+	13393709	13393956	13393712	13393956	13391164	13391314	100	70,0,0,22,4,0,0,0,26,0,39,152,36,25,64,0,0,0,31,0,17,0,4,0	101,0,1,1,26,0,0,98,0,0,0,0,56,0,0,0,0,0,0,0,23,0,0,0	72,18,0,6,0,0,0,0,0,155,0,0,30,0,0,0,72,0,16,0	60,1,2,0,0,53,29,0,21,66,0,0,14,113,0,68,2,0,0,0	153	150	1	1.0	0.405,NA,0.0,0.956,0.131,NA,NA,0.0,1.0,NA,1.0,1.0,0.387,1.0,1.0,NA,NA,NA,1.0,NA,0.42,NA,1.0,NA	0.541,0.946,0.0,1.0,NA,0.0,0.0,NA,0.0,0.697,NA,NA,0.678,0.0,NA,0.0,0.972,NA,1.0,NA	0.215
101	"ENSG00000133794.17_2"	"ARNTL"	chr11	+	13398091	13398275	13398186	13398275	13397158	13397309	101	6,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0	1,1,36,86,1,0,0,2,33,0,20,0,0,0,65,0,4,0,29,2,51,0,2,20	0,0,16,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	119,0,23,31,0,0,0,48,0,16,0,0,56,0,0,0,33,0,0,0	245	150	1	1.0	0.786,0.0,0.0,0.028,0.0,NA,NA,0.0,0.0,NA,0.0,NA,1.0,1.0,0.0,NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0	0.0,NA,0.299,0.0,1.0,NA,NA,0.0,NA,0.0,1.0,NA,0.0,NA,NA,NA,0.0,NA,NA,NA	-0.09
102	"ENSG00000055609.17_2"	"KMT2C"	chr7	-	151853289	151853431	151853289	151853359	151854845	151855010	102	0,29,17,7,19,0,0,108,57,9,145,1,0,66,65,16,0,1,37,30,7,0,1,74	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0	96,360,36,0,41,0,0,0,20,167,16,0,0,18,18,6,37,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	222	150	1	1.0	NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.915,NA,1.0,1.0,1.0,1.0,NA,0.063,1.0	1.0,1.0,1.0,NA,1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA	-0.057
103	"ENSG00000055609.17_2"	"KMT2C"	chr7	-	152027685	152027827	152027685	152027824	152055671	152055760	103	0,0,29,0,14,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0	0,0,48,10,1,0,0,0,0,0,0,0,0,0,43,0,0,0,27,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,17,0,0,30,0,0,0,19,0,416,0,0,0,0,0,0,155,0,0	153	150	1	1.0	NA,NA,0.372,0.0,0.932,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.0,0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.329
108	"ENSG00000086848.14_2"	"ALG9"	chr11	-	111708971	111709122	111708971	111709101	111711377	111711532	108	0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,18	30,0,0,2,8,0,0,0,0,15,0,0,6,20,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,8,80,0,18,0,4,0,0,0,0,28	3,0,0,18,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,0	171	150	1	1.0	0.0,NA,NA,0.906,0.0,NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,NA,0.0,1.0,NA,NA,1.0,NA,NA,1.0	0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,1.0,1.0,NA,0.441,NA,1.0,NA,NA,NA,NA,1.0	-0.165
110	"ENSG00000141295.13_1"	"SCRN2"	chr17	-	45916809	45917224	45916809	45917009	45917556	45917738	110	0,0,0,6,0,124,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,104,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0	5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	365	150	1	1.0	NA,NA,NA,0.381,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,1.0,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	0.194
112	"ENSG00000172663.8_2"	"TMEM134"	chr11	-	67232526	67232738	67232526	67232571	67234782	67234859	112	0,0,0,0,0,0,0,0,0,0,0,0,0,58,69,0,0,0,17,0,0,0,0,0	21,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,108,0,0,0,0,0,0,0	32,18,5,0,0,89,18,0,0,0,42,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	317	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.821,1.0,NA,0.0,NA,1.0,NA,NA,NA,NA,NA	1.0,1.0,1.0,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.53
113	"ENSG00000172663.8_2"	"TMEM134"	chr11	-	67234971	67235061	67234971	67235034	67235487	67235563	113	0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,6,0,0,0,0,0	0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	177	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA	1.0,NA,NA,0.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0
115	"ENSG00000131143.8_2"	"COX4I1"	chr16	+	85838542	85838710	85838546	85838710	85834810	85834884	115	89,54,40,116,39,155,0,350,124,0,189,15,53,145,200,61,44,1,76,1,173,118,45,135	0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	395,56,7,131,11,1,0,0,104,173,286,0,85,0,0,10,14,0,17,0	0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0	154	150	1	1.0	1.0,1.0,1.0,0.95,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.898,1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,0.479,NA,NA,1.0,1.0,NA,1.0,NA	0.033
117	"ENSG00000001084.10_2"	"GCLC"	chr6	-	53380906	53381020	53380906	53381015	53385575	53385758	117	0,0,12,21,2,0,0,60,0,0,0,0,0,66,0,0,0,0,0,9,0,0,7,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,22,28,0,0,21,107,0,76,10,0,10,0	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0	155	150	1	1.0	NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	NA,NA,1.0,NA,NA,NA,NA,NA,1.0,0.819,NA,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	0.023
118	"ENSG00000154310.16_2"	"TNIK"	chr3	-	170786636	170786786	170786636	170786776	170789011	170789112	118	0,2,0,21,0,14,5,0,41,23,6,0,2,47,0,28,0,0,0,0,20,0,5,65	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	159,87,111,5,0,41,18,104,0,15,91,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	160	150	1	1.0	NA,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,0.584,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0	0.042
120	"ENSG00000106638.15_1"	"TBL2"	chr7	-	72988267	72988452	72988267	72988385	72988712	72988843	120	0,15,0,64,0,0,0,17,18,1,0,0,0,140,14,0,0,0,16,0,0,9,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,255,0,0,0,0,0,0,37,26,0,0,0,0,0,2,0,8,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	217	150	1	1.0	NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA	1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	0.143
124	"ENSG00000117569.18_1"	"PTBP2"	chr1	+	97270340	97270495	97270355	97270495	97250614	97250810	124	115,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0	0,0,0,29,16,0,82,0,43,0,0,0,0,0,40,0,0,0,17,0,22,0,1,2	51,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0	9,0,0,15,0,0,0,0,38,0,24,0,0,0,0,0,0,0,0,0	165	150	1	1.0	1.0,NA,NA,0.0,0.0,NA,0.0,NA,0.0,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,0.0,0.0	0.837,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.235
125	"ENSG00000117569.18_1"	"PTBP2"	chr1	+	97278828	97279003	97278831	97279003	97278584	97278662	125	0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14	0,83,0,26,61,21,0,0,0,0,0,0,0,0,36,0,0,0,9,0,0,0,0,44	0,7,31,86,0,0,0,0,39,0,0,0,35,25,0,10,0,0,14,0	2,0,0,0,4,0,0,0,45,22,49,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,0.0,NA,0.0,0.252,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.238	0.0,1.0,1.0,1.0,0.0,NA,NA,NA,0.459,0.0,0.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA	-0.552
126	"ENSG00000130396.20_2"	"MLLT4"	chr6	+	168271062	168271178	168271065	168271178	168265230	168265426	126	0,0,0,8,0,0,0,0,28,8,0,0,0,0,4,0,0,22,0,0,10,0,9,36	0,0,0,11,33,0,0,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,6,0,0,23,12,0,49,0,0,0,0,0,98,0,0,0	1,18,0,0,0,0,0,0,0,4,0,0,7,6,0,8,0,0,4,0	153	150	1	1.0	NA,NA,NA,0.416,0.0,NA,NA,0.0,1.0,0.263,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0	0.0,0.0,NA,1.0,1.0,NA,NA,1.0,1.0,0.0,1.0,NA,0.0,0.0,NA,0.0,1.0,NA,0.0,NA	0.206
127	"ENSG00000130396.20_2"	"MLLT4"	chr6	+	168272893	168273057	168272896	168273057	168271062	168271178	127	0,0,83,33,33,0,0,59,37,23,0,0,0,0,9,0,0,131,3,0,0,0,8,24	0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,36,0,0,20,2,4,0	46,16,0,2,2,41,24,0,0,39,41,0,20,0,0,0,0,0,15,0	1,0,0,40,0,0,0,0,0,7,0,0,7,0,0,0,50,0,3,0	153	150	1	1.0	NA,NA,0.988,1.0,1.0,NA,NA,1.0,1.0,0.883,NA,NA,NA,NA,1.0,NA,0.0,0.781,1.0,NA,0.0,0.0,0.662,1.0	0.978,1.0,NA,0.047,1.0,1.0,1.0,NA,NA,0.845,1.0,NA,0.737,NA,NA,NA,0.0,NA,0.831,NA	-0.03
133	"ENSG00000090857.13_1"	"PDPR"	chr16	+	70176373	70176589	70176455	70176589	70176136	70176292	133	0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0	0,0,0,22,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,14,0	58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,25,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0	232	150	1	1.0	NA,NA,NA,0.209,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	1.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.031
135	"ENSG00000106263.17_1"	"EIF3B"	chr7	+	2419838	2420375	2419913	2420375	2419028	2419146	135	110,20,0,18,0,46,0,0,66,0,0,0,26,33,0,0,0,47,0,0,11,0,8,0	10,0,0,0,0,0,0,0,0,0,0,0,18,0,62,0,0,0,27,0,0,0,15,0	34,0,13,0,6,0,0,0,0,7,0,0,38,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0	225	150	1	1.0	0.88,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,0.491,1.0,0.0,NA,NA,1.0,0.0,NA,1.0,NA,0.262,NA	1.0,NA,1.0,NA,1.0,NA,NA,NA,NA,0.169,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA	0.025
137	"ENSG00000100991.11_1"	"TRPC4AP"	chr20	-	33608992	33609159	33608992	33609135	33622925	33623111	137	0,0,0,24,0,13,0,38,9,0,196,0,0,3,15,0,0,0,7,0,0,0,4,5	0,0,0,12,8,74,2,16,2,18,1,0,0,118,0,0,0,0,0,0,0,0,10,0	20,17,63,51,1,0,0,1,0,42,108,0,0,52,0,23,0,0,0,0	0,0,98,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	174	150	1	1.0	NA,NA,NA,0.633,0.0,0.132,0.0,0.672,0.795,0.0,0.994,NA,NA,0.021,1.0,NA,NA,NA,1.0,NA,NA,NA,0.256,1.0	1.0,1.0,0.357,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,1.0,0.0,1.0,NA,NA,NA,NA	-0.35
141	"ENSG00000103811.15_1"	"CTSH"	chr15	-	79223792	79224383	79223792	79223848	79224713	79224800	141	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	0,0,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	131,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0	685	150	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
142	"ENSG00000103811.15_1"	"CTSH"	chr15	-	79229659	79229838	79229659	79229765	79231481	79231513	142	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,6,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,11,0,0,14,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0	223	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.25
145	"ENSG00000223572.9_1"	"CKMT1A"	chr15	+	43986724	43987200	43987001	43987200	43986074	43986397	145	0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0	0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,30,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,58,40,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0	427	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.3
146	"ENSG00000156983.15_2"	"BRPF1"	chr3	+	9785261	9785585	9785264	9785585	9784627	9784937	146	0,0,9,29,0,0,0,0,0,0,0,0,0,0,36,0,0,0,23,0,0,0,0,9	0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,21,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0	26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	153	150	1	1.0	NA,NA,0.424,0.905,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0	0.0,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.121
147	"ENSG00000165525.17_1"	"NEMF"	chr14	-	50295333	50295525	50295333	50295505	50295771	50295980	147	406,0,18,8,69,2,0,16,35,1,62,0,229,132,88,33,17,0,50,9,10,0,4,27	28,0,5,0,44,0,0,2,17,2,0,115,11,0,0,0,0,0,0,10,0,0,2,0	84,0,2,66,0,6,3,1,71,50,254,0,4,155,0,94,841,0,56,0	3,0,63,1,15,0,0,0,0,0,0,0,18,0,0,0,61,0,0,0	170	150	1	1.0	0.928,NA,0.761,1.0,0.58,1.0,NA,0.876,0.645,0.306,1.0,0.0,0.948,1.0,1.0,1.0,1.0,NA,1.0,0.443,1.0,NA,0.638,1.0	0.961,NA,0.027,0.983,0.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,0.164,1.0,NA,1.0,0.924,NA,1.0,NA	0.002
