ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
75	"ENSG00000100865.14_1"	"CINP"	chr14	-	102822104	102822234	102822108	102822234	102816255	102816385	75	101,0,0,6,30,0,0,0,27,9,0,0,53,0,100,2,0,0,55,0,98,3,8,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	37,0,50,26,0,0,0,0,1,34,180,0,0,0,0,0,47,0,13,0	0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	1.0,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,1.0,NA	1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,0.787,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	0.027
76	"ENSG00000131143.8_2"	"COX4I1"	chr16	+	85838542	85838759	85838542	85838710	85839338	85839470	76	0,0,0,5,17,0,0,31,0,0,52,0,0,90,100,0,0,0,24,0,0,0,0,0	211,223,8,152,58,15,0,354,176,27,313,59,133,436,433,2,176,303,261,69,116,1,32,448	34,12,0,24,21,0,0,0,0,22,0,0,1,0,0,0,4,0,0,0	327,68,243,168,0,0,0,50,73,277,138,0,235,144,0,82,82,176,11,0	198	150	1	1.0	0.0,0.0,0.0,0.024,0.182,0.0,NA,0.062,0.0,0.0,0.112,0.0,0.0,0.135,0.149,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0	0.073,0.118,0.0,0.098,1.0,NA,NA,0.0,0.0,0.057,0.0,NA,0.003,0.0,NA,0.0,0.036,0.0,0.0,NA	-0.061
78	"ENSG00000106638.15_1"	"TBL2"	chr7	-	72988267	72988452	72988290	72988452	72987649	72987801	78	0,0,0,0,0,0,0,17,26,1,0,0,0,70,0,0,0,0,0,0,0,9,0,0	0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,47,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	172	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.167
85	"ENSG00000076067.11_1"	"RBMS2"	chr12	+	56981337	56981448	56981337	56981443	56982077	56982158	85	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,6,0,0,0,0,50,0,0,0,12,0,9,0,0,10,0	0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0	154	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	-0.833
87	"ENSG00000250305.8_2"	"KIAA1456"	chr8	+	12848342	12848540	12848342	12848509	12863710	12863865	87	0,0,0,27,0,86,0,111,0,0,0,0,0,0,25,0,0,99,12,57,0,0,14,3	0,0,0,21,2,0,0,0,0,0,0,0,0,43,0,0,0,88,0,0,67,0,0,0	54,10,133,69,0,378,197,5,3,0,0,0,9,0,0,0,24,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	180	150	1	1.0	NA,NA,NA,0.517,0.0,1.0,NA,1.0,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,0.484,1.0,1.0,0.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	-0.333
89	"ENSG00000167555.13_2"	"ZNF528"	chr19	+	52901120	52901157	52901120	52901153	52901619	52901872	89	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	8,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
94	"ENSG00000255036.6_2"	"RP11-23J9.4"	chr9	+	100086062	100086220	100086062	100086185	100087300	100087474	94	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	0,72,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,70,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	184	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,0.0,NA	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.104
95	"ENSG00000255036.6_2"	"RP11-23J9.4"	chr9	+	100109595	100109948	100109595	100109771	100111392	100111573	95	0,0,0,11,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,54,11,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0	15,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.108,1.0,NA	1.0,1.0,0.598,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.009
98	"ENSG00000167785.8_1"	"ZNF558"	chr19	-	8932117	8932767	8932678	8932767	8931855	8931982	98	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0	0,0,0,14,0,0,0,0,0,0,0,88,0,0,37,0,0,0,10,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0	300	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.2
99	"ENSG00000106278.11_1"	"PTPRZ1"	chr7	+	121650387	121653943	121650387	121651363	121659177	121659322	99	294,0,68,34,234,244,0,92,0,51,63,103,171,0,58,2,45,0,11,121,5,0,18,49	0,0,0,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,0,0,0	105,40,165,67,37,55,18,0,0,133,262,0,12,7,1,2,177,107,9,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0	300	150	1	1.0	1.0,NA,1.0,0.279,1.0,1.0,NA,1.0,NA,0.81,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,0.502,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,0.808,1.0,1.0,NA	-0.066
101	"ENSG00000185046.18_2"	"ANKS1B"	chr12	-	99638119	99638192	99638131	99638192	99548066	99548173	101	0,0,76,25,0,0,0,0,23,20,1,180,0,25,60,0,112,20,33,0,0,74,16,17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31	25,67,59,5,0,0,0,7,8,130,108,0,0,0,0,0,75,0,18,0	0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0	161	150	1	1.0	NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,1.0,0.338	1.0,1.0,1.0,1.0,NA,NA,NA,0.765,0.788,1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0,NA	-0.003
103	"ENSG00000141837.19_2"	"CACNA1A"	chr19	-	13321430	13323030	13322916	13323030	13320125	13320312	103	0,0,0,13,4,33,0,0,0,46,76,0,0,11,2,0,0,126,4,78,15,0,5,66	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0	111,90,0,87,25,0,0,20,6,64,0,0,37,0,0,0,0,0,9,0	0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,0.185,1.0	1.0,0.918,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	-0.054
104	"ENSG00000141837.19_2"	"CACNA1A"	chr19	-	13414350	13414427	13414359	13414427	13411363	13411470	104	0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,43,30,49,152,24,0,42,9,33,102,0,0,0,160,60,61,0,82,0,0,50,5,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	21,141,18,2,9,0,0,0,53,62,16,0,0,111,0,52,43,0,2,0	158	150	1	1.0	NA,0.0,0.0,0.516,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,NA,NA,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0,0.0,NA,0.0,NA	0.032
106	"ENSG00000110881.11_1"	"ASIC1"	chr12	+	50474280	50474510	50474280	50474372	50474884	50474964	106	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	0,52,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	287	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
110	"ENSG00000048540.14_2"	"LMO3"	chr12	-	16753534	16753802	16753588	16753802	16713346	16713472	110	0,0,0,0,0,0,0,0,0,10,0,2,0,46,1,0,0,0,0,0,0,0,0,7	173,102,125,71,111,0,100,117,119,1,0,179,91,434,170,162,342,0,99,87,97,0,18,139	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	171,59,207,149,4,0,0,23,201,468,182,3390,10,117,1,60,15,156,5,0	203	150	1	1.0	0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.881,NA,0.008,0.0,0.073,0.004,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.036	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA	0.05
111	"ENSG00000048540.14_2"	"LMO3"	chr12	-	16753534	16753802	16753647	16753802	16713346	16713472	111	239,0,0,60,95,149,426,28,40,11,27,26,60,111,1,8,69,0,0,0,0,0,12,37	0,0,0,38,51,0,0,0,0,1,38,0,0,0,0,0,0,0,0,354,0,0,2,21	197,15,167,0,0,0,0,9,0,82,166,0,0,13,0,9,124,63,0,0	18,0,44,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	262	150	1	1.0	1.0,NA,NA,0.475,0.516,1.0,1.0,1.0,1.0,0.863,0.289,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,0.0,NA,NA,0.775,0.502	0.862,1.0,0.685,0.0,NA,NA,NA,1.0,NA,0.824,1.0,NA,NA,1.0,NA,1.0,1.0,1.0,NA,NA	-0.051
112	"ENSG00000048540.14_2"	"LMO3"	chr12	-	16753588	16753802	16753647	16753802	16713346	16713472	112	412,102,125,131,206,149,526,145,159,2,27,203,151,499,170,170,411,0,99,87,97,0,30,169	0,0,0,38,51,0,0,0,0,1,38,0,0,0,0,0,0,0,0,354,0,0,2,21	368,74,374,149,4,0,0,32,201,550,348,3390,10,130,1,69,139,219,5,0	18,0,44,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0	208	150	1	1.0	1.0,1.0,1.0,0.713,0.744,1.0,1.0,1.0,1.0,0.591,0.339,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,0.151,1.0,NA,0.915,0.853	0.936,1.0,0.86,0.553,1.0,NA,NA,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.083
114	"ENSG00000048540.14_2"	"LMO3"	chr12	-	16753588	16753802	16753647	16753802	16751808	16751901	114	239,0,0,60,95,149,426,28,40,1,27,24,60,101,0,8,69,0,0,0,0,0,12,30	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	197,15,167,0,0,0,0,9,0,82,186,0,0,13,0,9,124,63,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	208	150	1	1.0	1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,1.0,1.0	1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,1.0,0.993,NA,NA,1.0,NA,1.0,1.0,1.0,NA,NA	0.001
115	"ENSG00000169733.11_2"	"RFNG"	chr17	-	80008887	80009218	80009169	80009218	80008537	80008640	115	0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0	0,0,46,18,0,0,0,10,0,0,0,8,0,23,0,0,0,1,0,0,0,0,2,36	0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,48,0,0,0	300	150	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.27,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	-0.314
119	"ENSG00000166839.16_2"	"ANKDD1A"	chr15	+	65209584	65209713	65209584	65209683	65212017	65212175	119	0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0	179	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
126	"ENSG00000149084.12_2"	"HSD17B12"	chr11	+	43702344	43702733	43702344	43702537	43772460	43772507	126	0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.4
127	"ENSG00000141401.11_1"	"IMPA2"	chr18	+	12012168	12012348	12012168	12012214	12014263	12014372	127	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	283	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.5
128	"ENSG00000170852.10_2"	"KBTBD2"	chr7	-	32919046	32919554	32919312	32919554	32914603	32914769	128	69,4,12,66,30,0,109,6,23,1,0,0,17,5,110,0,65,0,49,0,0,72,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	53,0,8,46,15,0,0,0,92,14,259,0,84,67,0,14,0,0,20,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,1.0,NA	1.0,NA,1.0,0.852,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA	0.013
129	"ENSG00000116299.16_1"	"KIAA1324"	chr1	+	109716095	109716201	109716095	109716179	109716309	109716459	129	0,209,46,27,0,160,0,0,0,9,0,0,0,0,0,0,119,0,0,6,0,0,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0	0,0,0,2,1,0,0,0,0,1,73,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	171	150	1	1.0	NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.095,NA,NA,NA,1.0	NA,NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.113
130	"ENSG00000164144.15_2"	"ARFIP1"	chr4	+	153701088	153701378	153701088	153701243	153750776	153750878	130	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0	0,0,0,0,0,26,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	284	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	-0.5
132	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104151322	104151373	132	0,0,17,13,37,0,242,173,1,6,77,0,0,75,59,46,0,0,37,0,0,25,16,4	351,54,88,106,2,207,6,80,154,13,27,30,172,96,162,0,3,7,82,149,50,139,25,57	30,0,0,132,0,0,0,0,0,50,6,0,37,0,0,0,2,0,0,0	116,37,198,219,0,0,0,19,56,211,250,0,131,131,0,72,3,0,33,0	176	150	1	1.0	0.0,0.0,0.141,0.095,0.94,0.0,0.972,0.648,0.006,0.282,0.709,0.0,0.0,0.4,0.237,1.0,0.0,0.0,0.278,0.0,0.0,0.133,0.353,0.056	0.181,0.0,0.0,0.339,NA,NA,NA,0.0,0.0,0.168,0.02,NA,0.194,0.0,NA,0.0,0.362,NA,0.0,NA	0.163
133	"ENSG00000126214.21_2"	"KLC1"	chr14	+	104145720	104145882	104145720	104145855	104153417	104153548	133	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166,0,0,0,0,0,8,4	0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	23,0,0,9,0,0,0,0,0,21,1,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	176	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0	1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.2
137	"ENSG00000104064.16_1"	"GABPB1"	chr15	-	50593417	50593565	50593453	50593565	50592985	50593099	137	0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0	185	150	1	1.0	NA,0.0,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.333
139	"ENSG00000183762.12_1"	"KREMEN1"	chr22	+	29534611	29534821	29534611	29534770	29536269	29536354	139	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,46,0,0,0,17,0,0,0,0,0,18,45,0,0,0,23,0,0,0,2,0	19,0,0,0,0,0,0,0,0,2,0,0,0,26,0,11,0,0,0,0	0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	200	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.667
144	"ENSG00000125458.6_2"	"NT5C"	chr17	-	73127059	73127200	73127139	73127200	73126847	73126962	144	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0	0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0	0,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	229	150	1	1.0	NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,0.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.333
146	"ENSG00000187838.16_2"	"TMEM256-PLSCR3"	chr17	-	7296462	7296828	7296785	7296828	7296109	7296271	146	0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,12,10	0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.2
150	"ENSG00000145194.17_1"	"ECE2"	chr3	+	183994268	183994493	183994268	183994355	183994679	183994815	150	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,50,23,0,0,0,0	22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	287	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,1.0,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.75
153	"ENSG00000108587.15_2"	"GOSR1"	chr17	+	28808160	28808281	28808160	28808275	28811231	28811319	153	0,10,0,9,1,0,0,0,41,0,0,0,0,47,0,0,0,0,0,0,0,0,4,8	0,0,0,0,0,76,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0	0,14,0,0,0,0,0,0,0,0,0,0,0,72,0,33,0,107,0,0	7,0,0,0,6,0,0,0,0,0,0,0,0,25,0,14,80,0,1,0	155	150	1	1.0	NA,1.0,NA,1.0,1.0,0.0,NA,0.0,1.0,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.26,1.0	0.0,1.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.736,NA,0.695,0.0,1.0,0.0,NA	0.197
156	"ENSG00000187231.13_2"	"SESTD1"	chr2	-	179981300	179981517	179981394	179981517	179979791	179979983	156	0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	117,0,0,0,0,0,0,0,27,8,0,0,50,0,47,0,50,0,27,0,69,0,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	33,0,1,57,0,0,0,0,9,30,30,0,0,0,0,0,1,0,0,0	243	150	1	1.0	0.0,NA,NA,1.0,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA	0.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.1
